date	numberOfDocuments
2018-07-26T00:00:00.000+0000	207761
2018-07-27T00:00:00.000+0000	205371
2018-07-28T00:00:00.000+0000	171067
2018-07-29T00:00:00.000+0000	166923
2018-07-30T00:00:00.000+0000	184393
2018-07-31T00:00:00.000+0000	200763
2018-08-01T00:00:00.000+0000	204993
2018-08-02T00:00:00.000+0000	199086
2018-08-03T00:00:00.000+0000	197745
2018-08-04T00:00:00.000+0000	182055
2018-08-05T00:00:00.000+0000	168238
2018-08-06T00:00:00.000+0000	186345
2018-08-07T00:00:00.000+0000	201726
2018-08-08T00:00:00.000+0000	203850
2018-08-09T00:00:00.000+0000	198132
2018-08-10T00:00:00.000+0000	195811
2018-08-11T00:00:00.000+0000	169382
2018-08-12T00:00:00.000+0000	163802
2018-08-13T00:00:00.000+0000	177910
2018-08-14T00:00:00.000+0000	195097
2018-08-15T00:00:00.000+0000	200875
2018-08-16T00:00:00.000+0000	205775
2018-08-17T00:00:00.000+0000	189337
2018-08-18T00:00:00.000+0000	164060
2018-08-19T00:00:00.000+0000	157328
2018-08-20T00:00:00.000+0000	179759
2018-08-21T00:00:00.000+0000	209739
2018-08-22T00:00:00.000+0000	220486
2018-08-23T00:00:00.000+0000	211089
2018-08-24T00:00:00.000+0000	201941
2018-08-25T00:00:00.000+0000	171798
2018-08-26T00:00:00.000+0000	176157
2018-08-27T00:00:00.000+0000	190033
2018-08-28T00:00:00.000+0000	192526
2018-08-29T00:00:00.000+0000	199903
2018-08-30T00:00:00.000+0000	204004
2018-08-31T00:00:00.000+0000	195794
2018-09-01T00:00:00.000+0000	176776
2018-09-02T00:00:00.000+0000	161154
2018-09-03T00:00:00.000+0000	169846
2018-09-04T00:00:00.000+0000	204873
2018-09-05T00:00:00.000+0000	207684
2018-09-06T00:00:00.000+0000	220151
2018-09-07T00:00:00.000+0000	223985
2018-09-08T00:00:00.000+0000	189638
2018-09-09T00:00:00.000+0000	177506
2018-09-10T00:00:00.000+0000	191581
2018-09-11T00:00:00.000+0000	196980
2018-09-12T00:00:00.000+0000	198046
2018-09-13T00:00:00.000+0000	199439
2018-09-14T00:00:00.000+0000	200333
2018-09-15T00:00:00.000+0000	176243
2018-09-16T00:00:00.000+0000	172477
2018-09-17T00:00:00.000+0000	192655
2018-09-18T00:00:00.000+0000	194117
2018-09-19T00:00:00.000+0000	199834
2018-09-20T00:00:00.000+0000	192114
2018-09-21T00:00:00.000+0000	199740
2018-09-22T00:00:00.000+0000	183138
2018-09-23T00:00:00.000+0000	183585
2018-09-24T00:00:00.000+0000	205818
2018-09-25T00:00:00.000+0000	203222
2018-09-26T00:00:00.000+0000	213118
2018-09-27T00:00:00.000+0000	260989
