date	numberOfDocuments
2018-08-04T00:00:00.000+0000	220
2018-08-05T00:00:00.000+0000	228
2018-08-06T00:00:00.000+0000	186
2018-08-07T00:00:00.000+0000	217
2018-08-08T00:00:00.000+0000	217
2018-08-09T00:00:00.000+0000	195
2018-08-10T00:00:00.000+0000	202
2018-08-11T00:00:00.000+0000	1083
2018-08-12T00:00:00.000+0000	354
2018-08-13T00:00:00.000+0000	254
2018-08-14T00:00:00.000+0000	303
2018-08-15T00:00:00.000+0000	367
2018-08-16T00:00:00.000+0000	306
2018-08-17T00:00:00.000+0000	334
2018-08-18T00:00:00.000+0000	192
2018-08-19T00:00:00.000+0000	238
2018-08-20T00:00:00.000+0000	187
2018-08-21T00:00:00.000+0000	156
2018-08-22T00:00:00.000+0000	233
2018-08-23T00:00:00.000+0000	322
2018-08-24T00:00:00.000+0000	389
2018-08-25T00:00:00.000+0000	279
2018-08-26T00:00:00.000+0000	181
2018-08-27T00:00:00.000+0000	271
2018-08-28T00:00:00.000+0000	441
2018-08-29T00:00:00.000+0000	401
2018-08-30T00:00:00.000+0000	290
2018-08-31T00:00:00.000+0000	247
2018-09-01T00:00:00.000+0000	259
2018-09-02T00:00:00.000+0000	216
2018-09-03T00:00:00.000+0000	195
2018-09-04T00:00:00.000+0000	248
2018-09-05T00:00:00.000+0000	337
2018-09-06T00:00:00.000+0000	338
2018-09-07T00:00:00.000+0000	426
2018-09-08T00:00:00.000+0000	373
2018-09-09T00:00:00.000+0000	457
2018-09-10T00:00:00.000+0000	1352
2018-09-11T00:00:00.000+0000	788
2018-09-12T00:00:00.000+0000	395
2018-09-13T00:00:00.000+0000	282
2018-09-14T00:00:00.000+0000	310
2018-09-15T00:00:00.000+0000	379
2018-09-16T00:00:00.000+0000	214
2018-09-17T00:00:00.000+0000	389
2018-09-18T00:00:00.000+0000	315
2018-09-19T00:00:00.000+0000	337
2018-09-20T00:00:00.000+0000	289
2018-09-21T00:00:00.000+0000	360
2018-09-22T00:00:00.000+0000	430
2018-09-23T00:00:00.000+0000	250
2018-09-24T00:00:00.000+0000	204
2018-09-25T00:00:00.000+0000	200
