"date","tot_n","keywords","keywords_n","pr","prlow","prhigh","state","period"
2018-12-17,174489,"Lifeline",22,0.0126082446457943,0.00790168311048765,0.0190884153495138,"Oregon","Baseline"
2018-12-18,193111,"Breaking the silence",0,0,0,0.00191021962557913,"Oregon","Baseline"
2018-12-18,193111,"Lifeline",18,0.00932106405124514,0.00552434386754818,0.0147309012532565,"Oregon","Baseline"
2018-12-19,191426,"Breaking the silence",0,0,0,0.00192703389874991,"Oregon","Baseline"
2018-12-19,191426,"Lifeline",5,0.00261197538474397,0.000848106562248035,0.00609537306692379,"Oregon","Baseline"
2018-12-20,197582,"Breaking the silence",0,0,0,0.0018669944723806,"Oregon","Baseline"
2018-12-20,197582,"Lifeline",11,0.00556730876294399,0.00277921218684841,0.00996123436622589,"Oregon","Baseline"
2018-12-21,208785,"Breaking the silence",0,0,0,0.00176681603858565,"Oregon","Baseline"
2018-12-21,208785,"Lifeline",5,0.0023948080561343,0.000777592082739853,0.00558859388573283,"Oregon","Baseline"
2018-12-22,181367,"Breaking the silence",0,0,0,0.00203391021505497,"Oregon","Baseline"
2018-12-22,181367,"Lifeline",16,0.00882189152381635,0.00504255463639545,0.0143258048619125,"Oregon","Baseline"
2018-12-23,165814,"Breaking the silence",0,0,0,0.00222468453869779,"Oregon","Baseline"
2018-12-23,165814,"Lifeline",4,0.00241234153931514,0.000657285664161716,0.00617643619916588,"Oregon","Baseline"
2018-12-24,175924,"Breaking the silence",0,0,0,0.00209683771348479,"Oregon","Baseline"
2018-12-24,175924,"Lifeline",9,0.00511584547872945,0.00233931614485146,0.00971124512645506,"Oregon","Baseline"
2018-12-25,151696,"Breaking the silence",0,0,0,0.00243172832650093,"Oregon","Baseline"
2018-12-25,151696,"Lifeline",18,0.011865836937032,0.00703259376631326,0.0187524922353649,"Oregon","Baseline"
2018-12-26,153588,"Breaking the silence",0,0,0,0.00240177302567959,"Oregon","Baseline"
2018-12-26,153588,"Lifeline",20,0.0130218506654166,0.00795426034613935,0.0201104793367847,"Oregon","Baseline"
2018-12-27,167963,"Breaking the silence",0,0,0,0.00219622115941612,"Oregon","Baseline"
2018-12-27,167963,"Lifeline",13,0.00773979983686883,0.0041211797421596,0.0132349297663115,"Oregon","Baseline"
2018-12-28,180859,"Breaking the silence",0,0,0,0.00203962304025147,"Oregon","Baseline"
2018-12-28,180859,"Lifeline",2,0.00110583382635091,0.000133921887198727,0.00399459430519456,"Oregon","Baseline"
2018-12-29,173036,"Breaking the silence",0,0,0,0.00213183391524456,"Oregon","Baseline"
2018-12-29,173036,"Lifeline",2,0.00115582884486465,0.000139976541823459,0.00417518816698808,"Oregon","Baseline"
2018-12-30,178383,"Breaking the silence",0,0,0,0.00206793321796397,"Oregon","Baseline"
2018-12-30,178383,"Lifeline",6,0.00336354921713392,0.00123437296330142,0.00732088574070004,"Oregon","Baseline"
2018-12-31,187015,"Breaking the silence",0,0,0,0.00197248513364966,"Oregon","Baseline"
2018-12-31,187015,"Lifeline",8,0.00427773173274871,0.00184683844772047,0.00842866189783996,"Oregon","Baseline"
2019-01-01,174953,"Breaking the silence",0,0,0,0.00210847517014489,"Oregon","2019 before campaign"
2019-01-01,174953,"Lifeline",11,0.00628740290249381,0.00313868932074761,0.0112496214148623,"Oregon","2019 before campaign"
2019-01-02,176982,"Breaking the silence",0,0,0,0.0020843029292635,"Oregon","2019 before campaign"
2019-01-02,176982,"Lifeline",6,0.00339017527206157,0.00124414441007296,0.00737883715024253,"Oregon","2019 before campaign"
2019-01-03,193421,"Breaking the silence",0,0,0,0.00190715810466308,"Oregon","2019 before campaign"
2019-01-03,193421,"Lifeline",4,0.002068027773613,0.000563470747835318,0.00529488702427216,"Oregon","2019 before campaign"
2019-01-04,208097,"Breaking the silence",0,0,0,0.001772657346536,"Oregon","2019 before campaign"
2019-01-04,208097,"Lifeline",5,0.00240272565197961,0.00078016293387073,0.00560707032214737,"Oregon","2019 before campaign"
2019-01-05,189208,"Breaking the silence",0,0,0,0.00194962342732235,"Oregon","2019 before campaign"
2019-01-05,189208,"Lifeline",5,0.00264259439347174,0.000858048595189898,0.00616682511558898,"Oregon","2019 before campaign"
2019-01-06,188520,"Breaking the silence",0,0,0,0.00195673846972976,"Oregon","2019 before campaign"
2019-01-06,188520,"Lifeline",4,0.00212179079142797,0.000578119507254976,0.00543253720313573,"Oregon","2019 before campaign"
2019-01-07,198450,"Breaking the silence",0,0,0,0.00185882850543528,"Oregon","2019 before campaign"
2019-01-07,198450,"Lifeline",7,0.00352733686067019,0.00141818374439838,0.00726752614533621,"Oregon","2019 before campaign"
2019-01-08,210925,"Breaking the silence",0,0,0,0.00174889045717176,"Oregon","2019 before campaign"
2019-01-08,210925,"Lifeline",9,0.00426691952115681,0.00195112527896255,0.00809978713769707,"Oregon","2019 before campaign"
2019-01-09,218354,"Breaking the silence",0,0,0,0.00168938892544479,"Oregon","2019 before campaign"
2019-01-09,218354,"Lifeline",1,0.00045797191716204,0.0000115948443887035,0.00255162949383926,"Oregon","2019 before campaign"
2019-01-10,213401,"Breaking the silence",0,0,0,0.001728599008934,"Oregon","2019 before campaign"
2019-01-10,213401,"Lifeline",1,0.000468601365504379,0.0000118639586892483,0.00261085173511403,"Oregon","2019 before campaign"
2019-01-11,205879,"Breaking the silence",0,0,0,0.00179175457729152,"Oregon","2019 before campaign"
2019-01-11,205879,"Lifeline",5,0.00242861098023596,0.00078856792600057,0.00566747609722538,"Oregon","2019 before campaign"
2019-01-12,188743,"Breaking the silence",0,0,0,0.00195442660431157,"Oregon","2019 before campaign"
2019-01-12,188743,"Lifeline",4,0.00211928389397223,0.000577436455155116,0.00542611876237101,"Oregon","2019 before campaign"
2019-01-13,176569,"Breaking the silence",0,0,0,0.00208917812319744,"Oregon","2019 before campaign"
2019-01-13,176569,"Lifeline",3,0.00169905249505859,0.000350386841913456,0.00496527130359668,"Oregon","2019 before campaign"
2019-01-14,189474,"Breaking the silence",0,0,0,0.00194688640386076,"Oregon","2019 before campaign"
2019-01-14,189474,"Lifeline",0,0,0,0.00194688640386076,"Oregon","2019 before campaign"
2019-01-15,207125,"Breaking the silence",0,0,0,0.00178097603137573,"Oregon","2019 before campaign"
2019-01-15,207125,"Lifeline",5,0.0024140012070006,0.000783824117804036,0.00563338286105316,"Oregon","2019 before campaign"
2019-01-16,204821,"Breaking the silence",1,0.000488231187231778,0.0000123609426863115,0.00272021970953685,"Oregon","2019 before campaign"
2019-01-16,204821,"Lifeline",2,0.000976462374463556,0.000118254342379411,0.0035272728492885,"Oregon","2019 before campaign"
2019-01-17,216901,"Breaking the silence",0,0,0,0.00170070589141125,"Oregon","2019 before campaign"
2019-01-17,216901,"Lifeline",7,0.00322727880461593,0.0012975429892654,0.00664931400961094,"Oregon","2019 before campaign"
2019-01-18,220529,"Breaking the silence",0,0,0,0.00167272721573246,"Oregon","2019 before campaign"
2019-01-18,220529,"Lifeline",7,0.00317418570800212,0.00127619649983981,0.00653992565143933,"Oregon","2019 before campaign"
2019-01-19,195888,"Breaking the silence",0,0,0,0.00188313971280933,"Oregon","2019 before campaign"
2019-01-19,195888,"Lifeline",3,0.00153148738054398,0.0003158306298648,0.00447559013769074,"Oregon","2019 before campaign"
2019-01-20,197006,"Breaking the silence",0,0,0,0.00187245308149886,"Oregon","2019 before campaign"
2019-01-20,197006,"Lifeline",5,0.00253799376668731,0.000824084638236488,0.00592273057846428,"Oregon","2019 before campaign"
2019-01-21,208174,"Breaking the silence",0,0,0,0.00177200167672933,"Oregon","2019 before campaign"
2019-01-21,208174,"Lifeline",2,0.000960734769952059,0.000116349649518248,0.00347046077165582,"Oregon","2019 before campaign"
2019-01-22,207564,"Breaking the silence",0,0,0,0.00177720928217938,"Oregon","2019 before campaign"
2019-01-22,207564,"Lifeline",5,0.00240889556955927,0.000782166312222955,0.00562146838961149,"Oregon","2019 before campaign"
2019-01-23,220417,"Breaking the silence",0,0,0,0.00167357716778002,"Oregon","2019 before campaign"
2019-01-23,220417,"Lifeline",3,0.00136105654282564,0.000280683459751078,0.00397753275441971,"Oregon","2019 before campaign"
2019-01-24,216514,"Breaking the silence",0,0,0,0.0017037457298196,"Oregon","2019 before campaign"
2019-01-24,216514,"Lifeline",1,0.000461863897946553,0.0000116933807994107,0.00257331376692016,"Oregon","2019 before campaign"
2019-01-25,229943,"Breaking the silence",0,0,0,0.00160424534110472,"Oregon","2019 before campaign"
2019-01-25,229943,"Lifeline",0,0,0,0.00160424534110472,"Oregon","2019 before campaign"
2019-01-26,186568,"Breaking the silence",0,0,0,0.00197721098233829,"Oregon","2019 before campaign"
2019-01-26,186568,"Lifeline",12,0.00643197118476909,0.00332353611821376,0.0112350894127648,"Oregon","2019 before campaign"
2019-01-27,175503,"Breaking the silence",0,0,0,0.00210186759559505,"Oregon","2019 before campaign"
2019-01-27,175503,"Lifeline",3,0.00170937248935916,0.000352515089541085,0.00499542971822277,"Oregon","2019 before campaign"
2019-01-28,191770,"Breaking the silence",0,0,0,0.00192357718870435,"Oregon","2019 before campaign"
2019-01-28,191770,"Lifeline",4,0.00208583198623351,0.00056832184465877,0.0053404714025104,"Oregon","2019 before campaign"
2019-01-29,199301,"Breaking the silence",0,0,0,0.00185089152358997,"Oregon","2019 before campaign"
2019-01-29,199301,"Lifeline",4,0.00200701451573249,0.000546846526809663,0.00513867381819779,"Oregon","2019 before campaign"
2019-01-30,212095,"Breaking the silence",0,0,0,0.00173924296882655,"Oregon","2019 before campaign"
2019-01-30,212095,"Lifeline",65,0.0306466441924609,0.0236532044494295,0.0390600201917609,"Oregon","2019 before campaign"
2019-01-31,208123,"Breaking the silence",0,0,0,0.00177243589728455,"Oregon","2019 before campaign"
2019-01-31,208123,"Lifeline",69,0.0331534717450738,0.0257962670714313,0.0419559932064548,"Oregon","2019 before campaign"
2019-02-01,203617,"Breaking the silence",0,0,0,0.001811659163553,"Oregon","2019 before campaign"
2019-02-01,203617,"Lifeline",16,0.00785789005829572,0.00449152769002237,0.012760408337737,"Oregon","2019 before campaign"
2019-02-02,183877,"Breaking the silence",0,0,0,0.00200614674582609,"Oregon","2019 before campaign"
2019-02-02,183877,"Lifeline",24,0.0130522033750823,0.00836296633467623,0.019420025612075,"Oregon","2019 before campaign"
2019-02-03,178065,"Breaking the silence",0,0,0,0.00207162622867203,"Oregon","2019 before campaign"
2019-02-03,178065,"Lifeline",8,0.00449274141465195,0.00193966617187248,0.00885229865713134,"Oregon","2019 before campaign"
2019-02-04,216282,"Breaking the silence",0,0,0,0.00170557327736631,"Oregon","2019 before campaign"
2019-02-04,216282,"Lifeline",5,0.00231179663587354,0.000750638199047713,0.00539487900206172,"Oregon","2019 before campaign"
2019-02-05,209395,"Breaking the silence",0,0,0,0.00176166907571539,"Oregon","2019 before campaign"
2019-02-05,209395,"Lifeline",2,0.000955132644045942,0.000115671203618763,0.00345022447309396,"Oregon","2019 before campaign"
2019-02-06,234509,"Breaking the silence",0,0,0,0.0015730101790606,"Oregon","2019 before campaign"
2019-02-06,234509,"Lifeline",5,0.00213211433249897,0.000692295228069969,0.00497557287092591,"Oregon","2019 before campaign"
2019-02-07,209257,"Breaking the silence",0,0,0,0.00176283084420879,"Oregon","2019 before campaign"
2019-02-07,209257,"Lifeline",3,0.00143364379686223,0.000295652792913887,0.0041896578151751,"Oregon","2019 before campaign"
2019-02-08,211587,"Breaking the silence",0,0,0,0.00174341868721312,"Oregon","2019 before campaign"
2019-02-08,211587,"Lifeline",6,0.00283571296913326,0.00104066356297823,0.00617205034466353,"Oregon","2019 before campaign"
2019-02-09,194805,"Breaking the silence",0,0,0,0.00189360875107499,"Oregon","2019 before campaign"
2019-02-09,194805,"Lifeline",4,0.00205333538666872,0.000559467527495099,0.0052572698879363,"Oregon","2019 before campaign"
2019-02-10,182106,"Breaking the silence",0,0,0,0.00202565653628871,"Oregon","2019 before campaign"
2019-02-10,182106,"Lifeline",3,0.00164739217818194,0.000339733160531016,0.00481430279151136,"Oregon","2019 before campaign"
2019-02-11,203291,"Breaking the silence",0,0,0,0.00181456433657526,"Oregon","2019 before campaign"
2019-02-11,203291,"Lifeline",4,0.00196762276736304,0.000536113499313095,0.00503781842479808,"Oregon","2019 before campaign"
2019-02-12,211467,"Breaking the silence",0,0,0,0.0017444080066706,"Oregon","2019 before campaign"
2019-02-12,211467,"Lifeline",7,0.00331020915793008,0.00133088578844132,0.00682017631050786,"Oregon","2019 before campaign"
2019-02-13,218964,"Breaking the silence",0,0,0,0.00168468258758141,"Oregon","2019 before campaign"
2019-02-13,218964,"Lifeline",11,0.00502365685683491,0.00250781722315641,0.00898853159072348,"Oregon","2019 before campaign"
2019-02-14,224458,"Breaking the silence",0,0,0,0.00164344738954921,"Oregon","2019 before campaign"
2019-02-14,224458,"Lifeline",2,0.000891035293907992,0.000107908690002411,0.00321868838893098,"Oregon","2019 before campaign"
2019-02-15,211295,"Breaking the silence",0,0,0,0.00174582799085412,"Oregon","2019 before campaign"
2019-02-15,211295,"Lifeline",3,0.00141981589720533,0.000292801128835184,0.00414924793279211,"Oregon","2019 before campaign"
2019-02-16,181805,"Breaking the silence",0,0,0,0.00202901021980518,"Oregon","2019 before campaign"
2019-02-16,181805,"Lifeline",3,0.00165011963367344,0.00034029563169408,0.00482227332123125,"Oregon","2019 before campaign"
2019-02-17,171419,"Breaking the silence",0,0,0,0.00215194334506304,"Oregon","2019 before campaign"
2019-02-17,171419,"Lifeline",1,0.00058336590459634,0.0000147695448664543,0.00325026344529434,"Oregon","2019 before campaign"
2019-02-18,189956,"Breaking the silence",0,0,0,0.00194194636440427,"Oregon","2019 before campaign"
2019-02-18,189956,"Lifeline",7,0.00368506390953695,0.00148159923922679,0.00759249172150296,"Oregon","2019 before campaign"
2019-02-19,202654,"Breaking the silence",0,0,0,0.00182026798398563,"Oregon","2019 before campaign"
2019-02-19,202654,"Lifeline",30,0.0148035568012474,0.00998811346967347,0.021132329006709,"Oregon","2019 before campaign"
2019-02-20,201468,"Breaking the silence",0,0,0,0.00183098342298788,"Oregon","2019 before campaign"
2019-02-20,201468,"Lifeline",38,0.018861556177656,0.0133478946223692,0.0258880498165548,"Oregon","2019 before campaign"
2019-02-21,206790,"Breaking the silence",0,0,0,0.00178386118853507,"Oregon","2019 before campaign"
2019-02-21,206790,"Lifeline",48,0.0232119541563905,0.0171151430374795,0.030774519701716,"Oregon","2019 before campaign"
2019-02-22,209223,"Breaking the silence",0,0,0,0.00176311731233289,"Oregon","2019 before campaign"
2019-02-22,209223,"Lifeline",54,0.0258097819073429,0.0193896786933476,0.0336748421707005,"Oregon","2019 before campaign"
2019-02-23,187351,"Breaking the silence",0,0,0,0.00196894766397929,"Oregon","2019 before campaign"
2019-02-23,187351,"Lifeline",61,0.032559207049869,0.0249061002594506,0.0418217260998315,"Oregon","2019 before campaign"
2019-02-24,176397,"Breaking the silence",0,0,0,0.00209121520364604,"Oregon","2019 before campaign"
2019-02-24,176397,"Lifeline",45,0.0255106379360193,0.0186082239141474,0.0341337686150657,"Oregon","2019 before campaign"
2019-02-25,201881,"Breaking the silence",1,0.000495341314933055,0.0000125409555117829,0.00275983391490615,"Oregon","2019 before campaign"
2019-02-25,201881,"Lifeline",18,0.00891614366879498,0.00528435468798554,0.0140909863481856,"Oregon","2019 before campaign"
2019-02-26,204150,"Breaking the silence",0,0,0,0.00180692928057413,"Oregon","2019 before campaign"
2019-02-26,204150,"Lifeline",49,0.0240019593436199,0.0177572926783568,0.0317306366762458,"Oregon","2019 before campaign"
2019-02-27,249340,"Breaking the silence",0,0,0,0.00147944660565722,"Oregon","2019 before campaign"
2019-02-27,249340,"Lifeline",32,0.0128338814470201,0.0087785258173041,0.018117132676696,"Oregon","2019 before campaign"
2019-02-28,217666,"Breaking the silence",0,0,0,0.00169472871085794,"Oregon","2019 before campaign"
2019-02-28,217666,"Lifeline",6,0.00275651686528902,0.00101159960966554,0.00599967943874865,"Oregon","2019 before campaign"
2019-03-01,209180,"Breaking the silence",0,0,0,0.00176347974361668,"Oregon","2019 before campaign"
2019-03-01,209180,"Lifeline",5,0.00239028587819103,0.000776123727172969,0.00557804096767695,"Oregon","2019 before campaign"
2019-03-02,184892,"Breaking the silence",0,0,0,0.0019951337293947,"Oregon","2019 before campaign"
2019-03-02,184892,"Lifeline",3,0.00162256885100491,0.000334613955152149,0.00474176077569326,"Oregon","2019 before campaign"
2019-03-03,173663,"Breaking the silence",0,0,0,0.00212413713660712,"Oregon","2019 before campaign"
2019-03-03,173663,"Lifeline",25,0.0143956974139569,0.00931634613549891,0.0212501607893084,"Oregon","2019 before campaign"
2019-03-04,186981,"Breaking the silence",0,0,0,0.00197284380021472,"Oregon","2019 before campaign"
2019-03-04,186981,"Lifeline",57,0.0304843807659602,0.0230893644283877,0.0394942714473777,"Oregon","2019 before campaign"
2019-03-05,201881,"Breaking the silence",0,0,0,0.00182723770523881,"Oregon","2019 before campaign"
2019-03-05,201881,"Lifeline",44,0.0217950178570544,0.0158367259712123,0.0292577022457052,"Oregon","2019 before campaign"
2019-03-06,206205,"Breaking the silence",0,0,0,0.00178892192644643,"Oregon","2019 before campaign"
2019-03-06,206205,"Lifeline",28,0.0135787202056206,0.0090231446265727,0.0196244380709396,"Oregon","2019 before campaign"
2019-03-07,208174,"Breaking the silence",0,0,0,0.00177200167672933,"Oregon","2019 before campaign"
2019-03-07,208174,"Lifeline",14,0.00672514338966442,0.00367674568308221,0.0112833906894645,"Oregon","2019 before campaign"
2019-03-08,217313,"Breaking the silence",0,0,0,0.0016974815795653,"Oregon","2019 before campaign"
2019-03-08,217313,"Lifeline",6,0.00276099451022258,0.0010132428475814,0.00600942507035633,"Oregon","2019 before campaign"
2019-03-09,179630,"Breaking the silence",0,0,0,0.00205357767465448,"Oregon","2019 before campaign"
2019-03-09,179630,"Lifeline",3,0.00167009964927907,0.000344416022746556,0.00488066154201978,"Oregon","2019 before campaign"
2019-03-10,171436,"Breaking the silence",0,0,0,0.00215172995555746,"Oregon","2019 before campaign"
2019-03-10,171436,"Lifeline",2,0.00116661611330176,0.000141282935824172,0.00421415430754595,"Oregon","2019 before campaign"
2019-03-11,188030,"Breaking the silence",0,0,0,0.00196183761585027,"Oregon","2019 before campaign"
2019-03-11,188030,"Lifeline",21,0.01116843056959,0.00691356325451419,0.0170716285502271,"Oregon","2019 before campaign"
2019-03-12,202431,"Breaking the silence",0,0,0,0.00182227319100394,"Oregon","2019 before campaign"
2019-03-12,202431,"Lifeline",5,0.00246997742440634,0.00080199965419107,0.00576400842538347,"Oregon","2019 before campaign"
2019-03-13,219514,"Breaking the silence",0,0,0,0.00168046159193761,"Oregon","2019 before campaign"
2019-03-13,219514,"Lifeline",4,0.00182220723962936,0.000496492303669474,0.00466550792806564,"Oregon","2019 before campaign"
2019-03-14,212258,"Breaking the silence",0,0,0,0.0017379073577285,"Oregon","2019 before campaign"
2019-03-14,212258,"Lifeline",2,0.000942249526519613,0.000114110992709779,0.00340368737628695,"Oregon","2019 before campaign"
2019-03-15,215009,"Breaking the silence",0,0,0,0.00171567134840844,"Oregon","2019 before campaign"
2019-03-15,215009,"Lifeline",1,0.000465096809900981,0.0000117752310338984,0.0025913260177843,"Oregon","2019 before campaign"
2019-03-16,183748,"Breaking the silence",0,0,0,0.00200755514391744,"Oregon","2019 before campaign"
2019-03-16,183748,"Lifeline",6,0.00326534166358273,0.00119833196491244,0.00710713757743882,"Oregon","2019 before campaign"
2019-03-17,183628,"Breaking the silence",0,0,0,0.00200886705820887,"Oregon","2019 before campaign"
2019-03-17,183628,"Lifeline",0,0,0,0.00200886705820887,"Oregon","2019 before campaign"
2019-03-18,189182,"Breaking the silence",0,0,0,0.00194989136885434,"Oregon","2019 before campaign"
2019-03-18,189182,"Lifeline",9,0.004757323635441,0.00217537363508781,0.00903068917132721,"Oregon","2019 before campaign"
2019-03-19,204082,"Breaking the silence",0,0,0,0.00180753134288537,"Oregon","2019 before campaign"
2019-03-19,204082,"Lifeline",21,0.0102899814780333,0.00636976997091407,0.0157289019582281,"Oregon","2019 before campaign"
2019-03-20,212662,"Breaking the silence",0,0,0,0.00173460583473414,"Oregon","2019 before campaign"
2019-03-20,212662,"Lifeline",16,0.00752367606812689,0.00430049014123906,0.0122176918002017,"Oregon","2019 before campaign"
2019-03-21,206515,"Breaking the silence",0,0,0,0.00178623659683725,"Oregon","2019 before campaign"
2019-03-21,206515,"Lifeline",11,0.00532648960123962,0.00265899344489593,0.00953036088928911,"Oregon","2019 before campaign"
2019-03-22,207796,"Breaking the silence",0,0,0,0.00177522508184008,"Oregon","2019 before campaign"
2019-03-22,207796,"Lifeline",30,0.0144372365204335,0.00974094816329602,0.0206094167187564,"Oregon","2019 before campaign"
2019-03-23,181994,"Breaking the silence",0,0,0,0.0020269031226201,"Oregon","2019 before campaign"
2019-03-23,181994,"Lifeline",19,0.01043990461224,0.00628561785600565,0.0163027263106332,"Oregon","2019 before campaign"
2019-03-24,179939,"Breaking the silence",0,0,0,0.00205005120736797,"Oregon","2019 before campaign"
2019-03-24,179939,"Lifeline",203,0.112816009870011,0.0978367066999139,0.12943792077691,"Oregon","2019 before campaign"
2019-03-25,199112,"Breaking the silence",0,0,0,0.00185264840041048,"Oregon","2019 before campaign"
2019-03-25,199112,"Lifeline",246,0.123548555586805,0.108598492425059,0.139979646780082,"Oregon","2019 before campaign"
2019-03-26,218233,"Breaking the silence",0,0,0,0.00169032560473857,"Oregon","2019 before campaign"
2019-03-26,218233,"Lifeline",123,0.0563617784661348,0.0468442709450071,0.0672439233294869,"Oregon","2019 before campaign"
2019-03-27,202775,"Breaking the silence",0,0,0,0.00181918180263855,"Oregon","2019 before campaign"
2019-03-27,202775,"Lifeline",24,0.0118357785723092,0.0075835492043788,0.0176101918233165,"Oregon","2019 before campaign"
2019-03-28,208879,"Breaking the silence",0,0,0,0.00176602094074858,"Oregon","2019 before campaign"
2019-03-28,208879,"Lifeline",8,0.00382996854638331,0.00165352261132079,0.00754642462583764,"Oregon","2019 before campaign"
2019-03-29,203282,"Breaking the silence",0,0,0,0.00181464467291027,"Oregon","2019 before campaign"
2019-03-29,203282,"Lifeline",4,0.00196770988085517,0.000536137235030784,0.0050380414630885,"Oregon","2019 before campaign"
2019-03-30,177309,"Breaking the silence",0,0,0,0.00208045901853162,"Oregon","2019 before campaign"
2019-03-30,177309,"Lifeline",4,0.00225594865460862,0.00061467339175898,0.00577602288414178,"Oregon","2019 before campaign"
2019-03-31,173087,"Breaking the silence",0,0,0,0.00213120577811636,"Oregon","2019 before campaign"
2019-03-31,173087,"Lifeline",2,0.00115548828046012,0.000139935297713502,0.00417395796840143,"Oregon","2019 before campaign"
2019-04-01,195862,"Breaking the silence",0,0,0,0.00188338969070939,"Oregon","2019 before campaign"
2019-04-01,195862,"Lifeline",5,0.00255281780028796,0.0008288980198303,0.00595732375345354,"Oregon","2019 before campaign"
2019-04-02,200041,"Breaking the silence",0,0,0,0.00184404469169647,"Oregon","2019 before campaign"
2019-04-02,200041,"Lifeline",1,0.000499897521008193,0.0000126563086477971,0.00278521889287232,"Oregon","2019 before campaign"
2019-04-03,203978,"Breaking the silence",3,0.00147074684524802,0.000303304384646804,0.00429808564040602,"Oregon","2019 before campaign"
2019-04-03,203978,"Lifeline",3,0.00147074684524802,0.000303304384646804,0.00429808564040602,"Oregon","2019 before campaign"
2019-04-04,212009,"Breaking the silence",3,0.00141503426741318,0.000291815035381364,0.00413527436219513,"Oregon","2019 before campaign"
2019-04-04,212009,"Lifeline",2,0.000943356178275451,0.000114245013850225,0.00340768488447623,"Oregon","2019 before campaign"
2019-04-05,209378,"Breaking the silence",29,0.0138505478130463,0.0092761192738873,0.0198910961936982,"Oregon","2019 before campaign"
2019-04-05,209378,"Lifeline",10,0.00477605097001595,0.00229032508009646,0.00878315179562945,"Oregon","2019 before campaign"
2019-04-06,180602,"Breaking the silence",28,0.015503704277915,0.0103023383293472,0.0224063958782792,"Oregon","2019 before campaign"
2019-04-06,180602,"Lifeline",15,0.00830555586316874,0.00464862869944898,0.013698381926221,"Oregon","2019 before campaign"
2019-04-07,180258,"Breaking the silence",47,0.0260737387522329,0.0191586118834524,0.0346710543340562,"Oregon","Campaign-week"
2019-04-07,180258,"Lifeline",8,0.00443808319186943,0.00191606816370163,0.00874460483540492,"Oregon","Campaign-week"
2019-04-08,196301,"Breaking the silence",103,0.0524704408026449,0.0428300304638856,0.0636321165759204,"Oregon","Campaign-week"
2019-04-08,196301,"Lifeline",17,0.00866016984121324,0.00504494641611051,0.013865409940238,"Oregon","Campaign-week"
2019-04-09,211467,"Breaking the silence",113,0.0534362335494427,0.0440409849659723,0.0642416179545384,"Oregon","Campaign-week"
2019-04-09,211467,"Lifeline",23,0.0108764015189131,0.00689482654027927,0.0163194983470809,"Oregon","Campaign-week"
2019-04-10,220443,"Breaking the silence",43,0.0195061761997432,0.0141170648472758,0.0262738021062181,"Oregon","Campaign-week"
2019-04-10,220443,"Lifeline",15,0.00680448006967788,0.00380846425565115,0.0112227071400225,"Oregon","Campaign-week"
2019-04-11,220486,"Breaking the silence",71,0.032201591030723,0.0251505395753873,0.0406162160947921,"Oregon","Campaign-week"
2019-04-11,220486,"Lifeline",23,0.0104315013198117,0.00661278828401349,0.0156519652010017,"Oregon","Campaign-week"
2019-04-12,211845,"Breaking the silence",62,0.0292666808279638,0.0224393095451123,0.0375170159254084,"Oregon","Campaign-week"
2019-04-12,211845,"Lifeline",13,0.00613656210908919,0.00326750003757635,0.0104934794840084,"Oregon","Campaign-week"
2019-04-13,187497,"Breaking the silence",18,0.00960015360245764,0.00568975552848506,0.0151719588459624,"Oregon","Campaign-week"
2019-04-13,187497,"Lifeline",3,0.00160002560040961,0.000329964960426463,0.00467588187178253,"Oregon","Campaign-week"
2019-04-14,190394,"Breaking the silence",0,0,0,0.0019374789743199,"Oregon","Campaign-week"
2019-04-14,190394,"Lifeline",18,0.00945407943527632,0.00560317981770713,0.0149411114517082,"Oregon","Campaign-week"
2019-04-15,198957,"Breaking the silence",5,0.00251310584699206,0.000816003501449389,0.00586465243237228,"Oregon","After"
2019-04-15,198957,"Lifeline",4,0.00201048467759365,0.000547792038192804,0.00514755853230966,"Oregon","After"
2019-04-16,205406,"Breaking the silence",12,0.00584208835184951,0.00301872756897358,0.0102047300399646,"Oregon","After"
2019-04-16,205406,"Lifeline",3,0.00146052208796238,0.00030119577965172,0.00426820540258733,"Oregon","After"
2019-04-17,216531,"Breaking the silence",12,0.00554193164027322,0.00286362868518425,0.00968043895757975,"Oregon","After"
2019-04-17,216531,"Lifeline",7,0.00323279345682604,0.00129976019806083,0.0066606759116693,"Oregon","After"
2019-04-18,225851,"Breaking the silence",3,0.00132830937210816,0.000273930164062476,0.00388183409900814,"Oregon","After"
2019-04-18,225851,"Lifeline",3,0.00132830937210816,0.000273930164062476,0.00388183409900814,"Oregon","After"
2019-04-19,210607,"Breaking the silence",4,0.00189927210396615,0.000517490072039925,0.00486281885950365,"Oregon","After"
2019-04-19,210607,"Lifeline",7,0.00332372618194077,0.00133632041518467,0.00684802556654527,"Oregon","After"
2019-04-20,195639,"Breaking the silence",1,0.000511145528243346,0.0000129410834987352,0.00284788732971845,"Oregon","After"
2019-04-20,195639,"Lifeline",2,0.00102229105648669,0.000123804429400083,0.00369281748423864,"Oregon","After"
2019-04-21,171875,"Breaking the silence",0,0,0,0.0021462341050053,"Oregon","After"
2019-04-21,171875,"Lifeline",3,0.00174545454545455,0.000359956136139766,0.0051008732961199,"Oregon","After"
2019-04-22,202139,"Breaking the silence",0,0,0,0.00182490553269232,"Oregon","After"
2019-04-22,202139,"Lifeline",4,0.00197883634528715,0.000539168850676736,0.00506652875395091,"Oregon","After"
