"date","tot_n","keywords","keywords_n","pr","prlow","prhigh","state","period"
2018-12-15,239,"Lifeline",44,18.4100418410042,13.7069829271752,23.9153729979277,"Oregon","Baseline"
2018-12-16,332,"Breaking the silence",0,0,0,1.10495826020882,"Oregon","Baseline"
2018-12-16,332,"Lifeline",78,23.4939759036145,19.0373323864158,28.4305110743863,"Oregon","Baseline"
2018-12-17,262,"Breaking the silence",0,0,0,1.39810372564007,"Oregon","Baseline"
2018-12-17,262,"Lifeline",22,8.3969465648855,5.33711032052095,12.4371231015526,"Oregon","Baseline"
2018-12-18,244,"Breaking the silence",0,0,0,1.50046497883498,"Oregon","Baseline"
2018-12-18,244,"Lifeline",18,7.37704918032787,4.43048414503947,11.4084793153763,"Oregon","Baseline"
2018-12-19,254,"Breaking the silence",0,0,0,1.44181952442444,"Oregon","Baseline"
2018-12-19,254,"Lifeline",5,1.96850393700787,0.642182657993664,4.53378889766461,"Oregon","Baseline"
2018-12-20,301,"Breaking the silence",0,0,0,1.21806217354924,"Oregon","Baseline"
2018-12-20,301,"Lifeline",11,3.65448504983389,1.83817177540169,6.4446842529952,"Oregon","Baseline"
2018-12-21,244,"Breaking the silence",0,0,0,1.50046497883498,"Oregon","Baseline"
2018-12-21,244,"Lifeline",5,2.04918032786885,0.668631346312194,4.71704972550243,"Oregon","Baseline"
2018-12-22,158,"Breaking the silence",0,0,0,2.30768979897196,"Oregon","Baseline"
2018-12-22,158,"Lifeline",16,10.126582278481,5.89985149080346,15.9237632881579,"Oregon","Baseline"
2018-12-23,157,"Breaking the silence",0,0,0,2.32221646033252,"Oregon","Baseline"
2018-12-23,157,"Lifeline",4,2.54777070063694,0.698449543718788,6.39460933865875,"Oregon","Baseline"
2018-12-24,286,"Breaking the silence",0,0,0,1.28153548668554,"Oregon","Baseline"
2018-12-24,286,"Lifeline",9,3.14685314685315,1.44884033304082,5.88945532221369,"Oregon","Baseline"
2018-12-25,330,"Breaking the silence",0,0,0,1.11161761772373,"Oregon","Baseline"
2018-12-25,330,"Lifeline",18,5.45454545454545,3.26438276909339,8.48374470666761,"Oregon","Baseline"
2018-12-26,225,"Breaking the silence",0,0,0,1.62613529461632,"Oregon","Baseline"
2018-12-26,225,"Lifeline",20,8.88888888888889,5.5142654888243,13.3942587044651,"Oregon","Baseline"
2018-12-27,218,"Breaking the silence",0,0,0,1.67791015232175,"Oregon","Baseline"
2018-12-27,218,"Lifeline",13,5.96330275229358,3.21307976295114,9.98156253972955,"Oregon","Baseline"
2018-12-28,207,"Breaking the silence",0,0,0,1.76628245362135,"Oregon","Baseline"
2018-12-28,207,"Lifeline",2,0.966183574879227,0.117224239070455,3.44641747670401,"Oregon","Baseline"
2018-12-29,249,"Breaking the silence",0,0,0,1.47055780339792,"Oregon","Baseline"
2018-12-29,249,"Lifeline",2,0.803212851405622,0.0974212504369621,2.87119950929731,"Oregon","Baseline"
2018-12-30,186,"Breaking the silence",0,0,0,1.96373112639771,"Oregon","Baseline"
2018-12-30,186,"Lifeline",6,3.2258064516129,1.19283928263472,6.88868451826725,"Oregon","Baseline"
2018-12-31,210,"Breaking the silence",0,0,0,1.74127082678637,"Oregon","Baseline"
2018-12-31,210,"Lifeline",8,3.80952380952381,1.65878849350854,7.368027300806,"Oregon","Baseline"
2019-01-01,232,"Breaking the silence",0,0,0,1.57745993641955,"Oregon","2019 before campaign"
2019-01-01,232,"Lifeline",11,4.74137931034483,2.39032379479943,8.32512188305091,"Oregon","2019 before campaign"
2019-01-02,252,"Breaking the silence",0,0,0,1.45317898870208,"Oregon","2019 before campaign"
2019-01-02,252,"Lifeline",6,2.38095238095238,0.878666886531735,5.1100266704588,"Oregon","2019 before campaign"
2019-01-03,138,"Breaking the silence",0,0,0,2.63768993409614,"Oregon","2019 before campaign"
2019-01-03,138,"Lifeline",4,2.89855072463768,0.795289499845433,7.25503972577427,"Oregon","2019 before campaign"
2019-01-04,85,"Breaking the silence",0,0,0,4.24703399112492,"Oregon","2019 before campaign"
2019-01-04,85,"Lifeline",5,5.88235294117647,1.93735588636757,13.1958033954835,"Oregon","2019 before campaign"
2019-01-05,90,"Breaking the silence",0,0,0,4.01589196157747,"Oregon","2019 before campaign"
2019-01-05,90,"Lifeline",5,5.55555555555556,1.82825458148836,12.4902665929017,"Oregon","2019 before campaign"
2019-01-06,98,"Breaking the silence",0,0,0,3.69419870351929,"Oregon","2019 before campaign"
2019-01-06,98,"Lifeline",4,4.08163265306122,1.12313175601852,10.1217818888766,"Oregon","2019 before campaign"
2019-01-07,120,"Breaking the silence",0,0,0,3.02729725774201,"Oregon","2019 before campaign"
2019-01-07,120,"Lifeline",7,5.83333333333333,2.37720237905191,11.6498379645615,"Oregon","2019 before campaign"
2019-01-08,192,"Breaking the silence",0,0,0,1.90295221687798,"Oregon","2019 before campaign"
2019-01-08,192,"Lifeline",9,4.6875,2.16552806761782,8.71158187953457,"Oregon","2019 before campaign"
2019-01-09,220,"Breaking the silence",0,0,0,1.66278395399937,"Oregon","2019 before campaign"
2019-01-09,220,"Lifeline",1,0.454545454545455,0.0115074323825148,2.50640762279646,"Oregon","2019 before campaign"
2019-01-10,220,"Breaking the silence",0,0,0,1.66278395399937,"Oregon","2019 before campaign"
2019-01-10,220,"Lifeline",1,0.454545454545455,0.0115074323825148,2.50640762279646,"Oregon","2019 before campaign"
2019-01-11,156,"Breaking the silence",0,0,0,2.33692715913802,"Oregon","2019 before campaign"
2019-01-11,156,"Lifeline",5,3.2051282051282,1.04873049589357,7.32095058380953,"Oregon","2019 before campaign"
2019-01-12,274,"Breaking the silence",0,0,0,1.33728419997163,"Oregon","2019 before campaign"
2019-01-12,274,"Lifeline",4,1.45985401459854,0.39915594242076,3.69541698157407,"Oregon","2019 before campaign"
2019-01-13,114,"Breaking the silence",0,0,0,3.18406540834741,"Oregon","2019 before campaign"
2019-01-13,114,"Lifeline",3,2.63157894736842,0.546017831828114,7.49818451000722,"Oregon","2019 before campaign"
2019-01-14,125,"Breaking the silence",0,0,0,2.90798371364315,"Oregon","2019 before campaign"
2019-01-14,125,"Lifeline",0,0,0,2.90798371364315,"Oregon","2019 before campaign"
2019-01-15,123,"Breaking the silence",0,0,0,2.95456255270724,"Oregon","2019 before campaign"
2019-01-15,123,"Lifeline",5,4.0650406504065,1.33287819684175,9.23156368828954,"Oregon","2019 before campaign"
2019-01-16,508,"Breaking the silence",1,0.196850393700787,0.0049836962790792,1.09185777491168,"Oregon","2019 before campaign"
2019-01-16,508,"Lifeline",2,0.393700787401575,0.0477146042089468,1.41488792276435,"Oregon","2019 before campaign"
2019-01-17,300,"Breaking the silence",0,0,0,1.22209746942935,"Oregon","2019 before campaign"
2019-01-17,300,"Lifeline",7,2.33333333333333,0.943150206179464,4.74825650297819,"Oregon","2019 before campaign"
2019-01-18,271,"Breaking the silence",0,0,0,1.35198755918736,"Oregon","2019 before campaign"
2019-01-18,271,"Lifeline",7,2.5830258302583,1.04467991416792,5.24936988010907,"Oregon","2019 before campaign"
2019-01-19,289,"Breaking the silence",0,0,0,1.26831707394667,"Oregon","2019 before campaign"
2019-01-19,289,"Lifeline",3,1.03806228373702,0.21458713806802,3.0035200942811,"Oregon","2019 before campaign"
2019-01-20,209,"Breaking the silence",0,0,0,1.74952895791866,"Oregon","2019 before campaign"
2019-01-20,209,"Lifeline",5,2.39234449760766,0.781248465688476,5.49433388892626,"Oregon","2019 before campaign"
2019-01-21,293,"Breaking the silence",0,0,0,1.25111093715029,"Oregon","2019 before campaign"
2019-01-21,293,"Lifeline",2,0.68259385665529,0.0827724464014923,2.44387694279706,"Oregon","2019 before campaign"
2019-01-22,168,"Breaking the silence",0,0,0,2.1718302138676,"Oregon","2019 before campaign"
2019-01-22,168,"Lifeline",5,2.97619047619048,0.973281604643277,6.80848696575083,"Oregon","2019 before campaign"
2019-01-23,166,"Breaking the silence",0,0,0,2.19770719284961,"Oregon","2019 before campaign"
2019-01-23,166,"Lifeline",3,1.80722891566265,0.374256012628736,5.19043474859503,"Oregon","2019 before campaign"
2019-01-24,169,"Breaking the silence",0,0,0,2.15911889482309,"Oregon","2019 before campaign"
2019-01-24,169,"Lifeline",1,0.591715976331361,0.0149798293814932,3.25258268306563,"Oregon","2019 before campaign"
2019-01-25,163,"Breaking the silence",0,0,0,2.23769984930192,"Oregon","2019 before campaign"
2019-01-25,163,"Lifeline",0,0,0,2.23769984930192,"Oregon","2019 before campaign"
2019-01-26,157,"Breaking the silence",0,0,0,2.32221646033252,"Oregon","2019 before campaign"
2019-01-26,157,"Lifeline",12,7.64331210191083,4.01167270218226,12.9706707839855,"Oregon","2019 before campaign"
2019-01-27,124,"Breaking the silence",0,0,0,2.9310881089775,"Oregon","2019 before campaign"
2019-01-27,124,"Lifeline",3,2.41935483870968,0.501735344692138,6.90761370911653,"Oregon","2019 before campaign"
2019-01-28,225,"Breaking the silence",0,0,0,1.62613529461632,"Oregon","2019 before campaign"
2019-01-28,225,"Lifeline",4,1.77777777777778,0.486455897422692,4.48901383680171,"Oregon","2019 before campaign"
2019-01-29,229,"Breaking the silence",0,0,0,1.59795935713576,"Oregon","2019 before campaign"
2019-01-29,229,"Lifeline",4,1.74672489082969,0.477923044924414,4.4116754010151,"Oregon","2019 before campaign"
2019-01-30,241,"Breaking the silence",0,0,0,1.51900038743625,"Oregon","2019 before campaign"
2019-01-30,241,"Lifeline",65,26.9709543568465,21.4749030675987,33.0432166202961,"Oregon","2019 before campaign"
2019-01-31,272,"Breaking the silence",0,0,0,1.34705064617395,"Oregon","2019 before campaign"
2019-01-31,272,"Lifeline",69,25.3676470588235,20.3066248038938,30.9741564712419,"Oregon","2019 before campaign"
2019-02-01,178,"Breaking the silence",0,0,0,2.05107747145106,"Oregon","2019 before campaign"
2019-02-01,178,"Lifeline",16,8.98876404494382,5.22540429316747,14.1867274439461,"Oregon","2019 before campaign"
2019-02-02,150,"Breaking the silence",0,0,0,2.42925971661085,"Oregon","2019 before campaign"
2019-02-02,150,"Lifeline",24,16,10.5286677839564,22.8649183533108,"Oregon","2019 before campaign"
2019-02-03,152,"Breaking the silence",0,0,0,2.39768209037916,"Oregon","2019 before campaign"
2019-02-03,152,"Lifeline",8,5.26315789473684,2.299348771473,10.1069737101259,"Oregon","2019 before campaign"
2019-02-04,168,"Breaking the silence",0,0,0,2.1718302138676,"Oregon","2019 before campaign"
2019-02-04,168,"Lifeline",5,2.97619047619048,0.973281604643277,6.80848696575083,"Oregon","2019 before campaign"
2019-02-05,146,"Breaking the silence",0,0,0,2.49497761119478,"Oregon","2019 before campaign"
2019-02-05,146,"Lifeline",2,1.36986301369863,0.166329439387841,4.86066160447541,"Oregon","2019 before campaign"
2019-02-06,183,"Breaking the silence",0,0,0,1.99560008413162,"Oregon","2019 before campaign"
2019-02-06,183,"Lifeline",5,2.73224043715847,0.892977655028724,6.26065841288584,"Oregon","2019 before campaign"
2019-02-07,199,"Breaking the silence",0,0,0,1.83663276944153,"Oregon","2019 before campaign"
2019-02-07,199,"Lifeline",3,1.50753768844221,0.311976075921918,4.34222568795667,"Oregon","2019 before campaign"
2019-02-08,149,"Breaking the silence",0,0,0,2.445362490559,"Oregon","2019 before campaign"
2019-02-08,149,"Lifeline",6,4.02684563758389,1.49189310131206,8.55848091680721,"Oregon","2019 before campaign"
2019-02-09,169,"Breaking the silence",0,0,0,2.15911889482309,"Oregon","2019 before campaign"
2019-02-09,169,"Lifeline",4,2.36686390532544,0.64857118842832,5.94898438157686,"Oregon","2019 before campaign"
2019-02-10,392,"Breaking the silence",0,0,0,0.936626745770974,"Oregon","2019 before campaign"
2019-02-10,392,"Lifeline",3,0.76530612244898,0.158103447384272,2.22014941227126,"Oregon","2019 before campaign"
2019-02-11,443,"Breaking the silence",0,0,0,0.829246787808391,"Oregon","2019 before campaign"
2019-02-11,443,"Lifeline",4,0.90293453724605,0.246551649237651,2.29562815908967,"Oregon","2019 before campaign"
2019-02-12,214,"Breaking the silence",0,0,0,1.7090034374466,"Oregon","2019 before campaign"
2019-02-12,214,"Lifeline",7,3.27102803738318,1.32504530667797,6.62316013734737,"Oregon","2019 before campaign"
2019-02-13,141,"Breaking the silence",0,0,0,2.58229986638656,"Oregon","2019 before campaign"
2019-02-13,141,"Lifeline",11,7.80141843971631,3.95872132779713,13.5300786578512,"Oregon","2019 before campaign"
2019-02-14,226,"Breaking the silence",0,0,0,1.61899856912104,"Oregon","2019 before campaign"
2019-02-14,226,"Lifeline",2,0.884955752212389,0.107352500903345,3.16002540591603,"Oregon","2019 before campaign"
2019-02-15,249,"Breaking the silence",0,0,0,1.47055780339792,"Oregon","2019 before campaign"
2019-02-15,249,"Lifeline",3,1.20481927710843,0.249155218688723,3.4804223234038,"Oregon","2019 before campaign"
2019-02-16,186,"Breaking the silence",0,0,0,1.96373112639771,"Oregon","2019 before campaign"
2019-02-16,186,"Lifeline",3,1.61290322580645,0.333862559998517,4.64100271094376,"Oregon","2019 before campaign"
2019-02-17,160,"Breaking the silence",0,0,0,2.27917494554665,"Oregon","2019 before campaign"
2019-02-17,160,"Lifeline",1,0.625,0.0158223781198822,3.43293296841415,"Oregon","2019 before campaign"
2019-02-18,192,"Breaking the silence",0,0,0,1.90295221687798,"Oregon","2019 before campaign"
2019-02-18,192,"Lifeline",7,3.64583333333333,1.47816004878069,7.36726359261868,"Oregon","2019 before campaign"
2019-02-19,209,"Breaking the silence",0,0,0,1.74952895791866,"Oregon","2019 before campaign"
2019-02-19,209,"Lifeline",30,14.3540669856459,9.89883042243516,19.8530223668984,"Oregon","2019 before campaign"
2019-02-20,222,"Breaking the silence",0,0,0,1.64792803524411,"Oregon","2019 before campaign"
2019-02-20,222,"Lifeline",38,17.1171171171171,12.4069427809189,22.7289787708727,"Oregon","2019 before campaign"
2019-02-21,189,"Breaking the silence",0,0,0,1.93286400679024,"Oregon","2019 before campaign"
2019-02-21,189,"Lifeline",48,25.3968253968254,19.357985534271,32.2245822135604,"Oregon","2019 before campaign"
2019-02-22,168,"Breaking the silence",0,0,0,2.1718302138676,"Oregon","2019 before campaign"
2019-02-22,168,"Lifeline",54,32.1428571428571,25.1565308721941,39.7723729885547,"Oregon","2019 before campaign"
2019-02-23,255,"Breaking the silence",0,0,0,1.43620612932699,"Oregon","2019 before campaign"
2019-02-23,255,"Lifeline",61,23.921568627451,18.8201015936035,29.6402360850312,"Oregon","2019 before campaign"
2019-02-24,170,"Breaking the silence",0,0,0,2.14655549809446,"Oregon","2019 before campaign"
2019-02-24,170,"Lifeline",45,26.4705882352941,20.0093618386222,33.7716041749069,"Oregon","2019 before campaign"
2019-02-25,151,"Breaking the silence",1,0.662251655629139,0.0167653547118052,3.63445546274559,"Oregon","2019 before campaign"
2019-02-25,151,"Lifeline",18,11.9205298013245,7.22011912854092,18.1840889097477,"Oregon","2019 before campaign"
2019-02-26,211,"Breaking the silence",0,0,0,1.73309028750547,"Oregon","2019 before campaign"
2019-02-26,211,"Lifeline",49,23.2227488151659,17.7015526768929,29.5127194962069,"Oregon","2019 before campaign"
2019-02-27,160,"Breaking the silence",0,0,0,2.27917494554665,"Oregon","2019 before campaign"
2019-02-27,160,"Lifeline",32,20,14.1004426798289,27.0446569984948,"Oregon","2019 before campaign"
2019-02-28,174,"Breaking the silence",0,0,0,2.09773066943942,"Oregon","2019 before campaign"
2019-02-28,174,"Lifeline",6,3.44827586206897,1.2757791025929,7.35405005367169,"Oregon","2019 before campaign"
2019-03-01,175,"Breaking the silence",0,0,0,2.08586953490574,"Oregon","2019 before campaign"
2019-03-01,175,"Lifeline",5,2.85714285714286,0.934081383738979,6.54137375363893,"Oregon","2019 before campaign"
2019-03-02,112,"Breaking the silence",0,0,0,3.23999259313599,"Oregon","2019 before campaign"
2019-03-02,112,"Lifeline",3,2.67857142857143,0.555829206504017,7.62862247257643,"Oregon","2019 before campaign"
2019-03-03,173,"Breaking the silence",0,0,0,2.10972746506849,"Oregon","2019 before campaign"
2019-03-03,173,"Lifeline",25,14.4508670520231,9.5753001758353,20.5890634415136,"Oregon","2019 before campaign"
2019-03-04,219,"Breaking the silence",0,0,0,1.67031280931589,"Oregon","2019 before campaign"
2019-03-04,219,"Lifeline",57,26.027397260274,20.348389044823,32.3678693697381,"Oregon","2019 before campaign"
2019-03-05,375,"Breaking the silence",0,0,0,0.978878673626871,"Oregon","2019 before campaign"
2019-03-05,375,"Lifeline",44,11.7333333333333,8.65620290252511,15.4300051336084,"Oregon","2019 before campaign"
2019-03-06,327,"Breaking the silence",0,0,0,1.12175853007844,"Oregon","2019 before campaign"
2019-03-06,327,"Lifeline",28,8.56269113149847,5.7652340829036,12.1376442297468,"Oregon","2019 before campaign"
2019-03-07,225,"Breaking the silence",0,0,0,1.62613529461632,"Oregon","2019 before campaign"
2019-03-07,225,"Lifeline",14,6.22222222222222,3.44316980252947,10.2195397458126,"Oregon","2019 before campaign"
2019-03-08,199,"Breaking the silence",0,0,0,1.83663276944153,"Oregon","2019 before campaign"
2019-03-08,199,"Lifeline",6,3.01507537688442,1.11435703835484,6.44672286296331,"Oregon","2019 before campaign"
2019-03-09,99,"Breaking the silence",0,0,0,3.65757449834789,"Oregon","2019 before campaign"
2019-03-09,99,"Lifeline",3,3.03030303030303,0.62933472741721,8.60112643373795,"Oregon","2019 before campaign"
2019-03-10,108,"Breaking the silence",0,0,0,3.35795502186544,"Oregon","2019 before campaign"
2019-03-10,108,"Lifeline",2,1.85185185185185,0.225059950165783,6.52965469444737,"Oregon","2019 before campaign"
2019-03-11,197,"Breaking the silence",0,0,0,1.85510476173694,"Oregon","2019 before campaign"
2019-03-11,197,"Lifeline",21,10.6598984771574,6.72081593384324,15.832475019801,"Oregon","2019 before campaign"
2019-03-12,136,"Breaking the silence",0,0,0,2.67595583791432,"Oregon","2019 before campaign"
2019-03-12,136,"Lifeline",5,3.67647058823529,1.20433191632555,8.37099503746628,"Oregon","2019 before campaign"
2019-03-13,154,"Breaking the silence",0,0,0,2.36691483725427,"Oregon","2019 before campaign"
2019-03-13,154,"Lifeline",4,2.5974025974026,0.712141382947818,6.516643280288,"Oregon","2019 before campaign"
2019-03-14,145,"Breaking the silence",0,0,0,2.51196641318021,"Oregon","2019 before campaign"
2019-03-14,145,"Lifeline",2,1.37931034482759,0.167479558564404,4.89357949039407,"Oregon","2019 before campaign"
2019-03-15,228,"Breaking the silence",0,0,0,1.60491140730012,"Oregon","2019 before campaign"
2019-03-15,228,"Lifeline",1,0.43859649122807,0.0111036852427288,2.41934402428748,"Oregon","2019 before campaign"
2019-03-16,157,"Breaking the silence",0,0,0,2.32221646033252,"Oregon","2019 before campaign"
2019-03-16,157,"Lifeline",6,3.82165605095541,1.41517959552294,8.1322930371005,"Oregon","2019 before campaign"
2019-03-17,110,"Breaking the silence",0,0,0,3.29791940322197,"Oregon","2019 before campaign"
2019-03-17,110,"Lifeline",0,0,0,3.29791940322197,"Oregon","2019 before campaign"
2019-03-18,154,"Breaking the silence",0,0,0,2.36691483725427,"Oregon","2019 before campaign"
2019-03-18,154,"Lifeline",9,5.84415584415584,2.70684612583424,10.8039574455113,"Oregon","2019 before campaign"
2019-03-19,322,"Breaking the silence",0,0,0,1.13907755911046,"Oregon","2019 before campaign"
2019-03-19,322,"Lifeline",21,6.52173913043478,4.08204669142852,9.79662588097414,"Oregon","2019 before campaign"
2019-03-20,276,"Breaking the silence",0,0,0,1.32765835052668,"Oregon","2019 before campaign"
2019-03-20,276,"Lifeline",16,5.79710144927536,3.34949338064855,9.24359083539014,"Oregon","2019 before campaign"
2019-03-21,241,"Breaking the silence",0,0,0,1.51900038743625,"Oregon","2019 before campaign"
2019-03-21,241,"Lifeline",11,4.5643153526971,2.3002000058303,8.01991668190206,"Oregon","2019 before campaign"
2019-03-22,280,"Breaking the silence",0,0,0,1.30881647032967,"Oregon","2019 before campaign"
2019-03-22,280,"Lifeline",30,10.7142857142857,7.34653992348601,14.9411279791731,"Oregon","2019 before campaign"
2019-03-23,283,"Breaking the silence",0,0,0,1.29503232207132,"Oregon","2019 before campaign"
2019-03-23,283,"Lifeline",19,6.71378091872792,4.09021495806098,10.2860566003933,"Oregon","2019 before campaign"
2019-03-24,789,"Breaking the silence",0,0,0,0.466447327036985,"Oregon","2019 before campaign"
2019-03-24,789,"Lifeline",203,25.7287705956907,22.7106198626015,28.9295067917282,"Oregon","2019 before campaign"
2019-03-25,922,"Breaking the silence",0,0,0,0.39929607025443,"Oregon","2019 before campaign"
2019-03-25,922,"Lifeline",246,26.6811279826464,23.8502538494426,29.6618211466982,"Oregon","2019 before campaign"
2019-03-26,549,"Breaking the silence",0,0,0,0.669674658692975,"Oregon","2019 before campaign"
2019-03-26,549,"Lifeline",123,22.4043715846995,18.9819443482688,26.1268995299696,"Oregon","2019 before campaign"
2019-03-27,290,"Breaking the silence",0,0,0,1.26397132413124,"Oregon","2019 before campaign"
2019-03-27,290,"Lifeline",24,8.27586206896552,5.37439914244912,12.0635944015173,"Oregon","2019 before campaign"
2019-03-28,240,"Breaking the silence",0,0,0,1.52528104012787,"Oregon","2019 before campaign"
2019-03-28,240,"Lifeline",8,3.33333333333333,1.44987559977961,6.4620992311162,"Oregon","2019 before campaign"
2019-03-29,221,"Breaking the silence",0,0,0,1.65532266445656,"Oregon","2019 before campaign"
2019-03-29,221,"Lifeline",4,1.80995475113122,0.495298984672863,4.56911184767599,"Oregon","2019 before campaign"
2019-03-30,152,"Breaking the silence",0,0,0,2.39768209037916,"Oregon","2019 before campaign"
2019-03-30,152,"Lifeline",4,2.63157894736842,0.721571460066602,6.60061950600643,"Oregon","2019 before campaign"
2019-03-31,131,"Breaking the silence",0,0,0,2.77666051100365,"Oregon","2019 before campaign"
2019-03-31,131,"Lifeline",2,1.52671755725191,0.1854303171806,5.40613808915615,"Oregon","2019 before campaign"
2019-04-01,168,"Breaking the silence",0,0,0,2.1718302138676,"Oregon","2019 before campaign"
2019-04-01,168,"Lifeline",5,2.97619047619048,0.973281604643277,6.80848696575083,"Oregon","2019 before campaign"
2019-04-02,252,"Breaking the silence",0,0,0,1.45317898870208,"Oregon","2019 before campaign"
2019-04-02,252,"Lifeline",1,0.396825396825397,0.0100462445311687,2.19101839814262,"Oregon","2019 before campaign"
2019-04-03,234,"Breaking the silence",3,1.28205128205128,0.265174189225028,3.70077374050511,"Oregon","2019 before campaign"
2019-04-03,234,"Lifeline",3,1.28205128205128,0.265174189225028,3.70077374050511,"Oregon","2019 before campaign"
2019-04-04,288,"Breaking the silence",3,1.04166666666667,0.215334029819187,3.01384443049345,"Oregon","2019 before campaign"
2019-04-04,288,"Lifeline",2,0.694444444444444,0.0842113655829442,2.48592053443614,"Oregon","2019 before campaign"
2019-04-05,275,"Breaking the silence",29,10.5454545454545,7.17701928773943,14.7930902232297,"Oregon","2019 before campaign"
2019-04-05,275,"Lifeline",10,3.63636363636364,1.75730653939506,6.58556143381731,"Oregon","2019 before campaign"
2019-04-06,219,"Breaking the silence",28,12.7853881278539,8.6666562324417,17.9458964311195,"Oregon","2019 before campaign"
2019-04-06,219,"Lifeline",15,6.84931506849315,3.88390713489564,11.04533392809,"Oregon","2019 before campaign"
2019-04-07,189,"Breaking the silence",47,24.8677248677249,18.8801387683918,31.6614782752427,"Oregon","Campaign-week"
2019-04-07,189,"Lifeline",8,4.23280423280423,1.8448707395862,8.16969443157945,"Oregon","Campaign-week"
2019-04-08,318,"Breaking the silence",103,32.3899371069182,27.2747462160107,37.8369370427239,"Oregon","Campaign-week"
2019-04-08,318,"Lifeline",17,5.34591194968553,3.14466914385198,8.42153181402619,"Oregon","Campaign-week"
2019-04-09,355,"Breaking the silence",113,31.830985915493,27.0138959225166,36.954315933897,"Oregon","Campaign-week"
2019-04-09,355,"Lifeline",23,6.47887323943662,4.15103102625662,9.56313103453184,"Oregon","Campaign-week"
2019-04-10,288,"Breaking the silence",43,14.9305555555556,11.0207868202732,19.579845738248,"Oregon","Campaign-week"
2019-04-10,288,"Lifeline",15,5.20833333333333,2.9440146427952,8.44494349302665,"Oregon","Campaign-week"
2019-04-11,329,"Breaking the silence",71,21.580547112462,17.256814957729,26.4242187995376,"Oregon","Campaign-week"
2019-04-11,329,"Lifeline",23,6.99088145896657,4.48292766768754,10.3053032383015,"Oregon","Campaign-week"
2019-04-12,265,"Breaking the silence",62,23.3962264150943,18.4336713555221,28.9644719413473,"Oregon","Campaign-week"
2019-04-12,265,"Lifeline",13,4.90566037735849,2.63757735971288,8.24274509086932,"Oregon","Campaign-week"
2019-04-13,203,"Breaking the silence",18,8.86699507389163,5.33998709056991,13.6515854652693,"Oregon","Campaign-week"
2019-04-13,203,"Lifeline",3,1.47783251231527,0.305807670047946,4.25788242684598,"Oregon","Campaign-week"
2019-04-14,167,"Breaking the silence",0,0,0,2.18469208306118,"Oregon","Campaign-week"
2019-04-14,167,"Lifeline",18,10.7784431137725,6.51432886906351,16.4990207791153,"Oregon","Campaign-week"
2019-04-15,156,"Breaking the silence",5,3.2051282051282,1.04873049589357,7.32095058380953,"Oregon","After"
2019-04-15,156,"Lifeline",4,2.56410256410256,0.702954612652292,6.43477642622564,"Oregon","After"
2019-04-16,143,"Breaking the silence",12,8.39160839160839,4.4113503939893,14.1996408004687,"Oregon","After"
2019-04-16,143,"Lifeline",3,2.0979020979021,0.434745145596969,6.00840786056591,"Oregon","After"
2019-04-17,202,"Breaking the silence",12,5.94059405940594,3.10693949015684,10.1470341282363,"Oregon","After"
2019-04-17,202,"Lifeline",7,3.46534653465347,1.40439442206591,7.00932021562326,"Oregon","After"
2019-04-18,149,"Breaking the silence",3,2.01342281879195,0.41715652502261,5.77115504660366,"Oregon","After"
2019-04-18,149,"Lifeline",3,2.01342281879195,0.41715652502261,5.77115504660366,"Oregon","After"
2019-04-19,164,"Breaking the silence",4,2.4390243902439,0.66846150859055,6.12688959574387,"Oregon","After"
2019-04-19,164,"Lifeline",7,4.26829268292683,1.73304100123535,8.59634751841975,"Oregon","After"
2019-04-20,123,"Breaking the silence",1,0.813008130081301,0.0205814654528111,4.44649997834968,"Oregon","After"
2019-04-20,123,"Lifeline",2,1.6260162601626,0.197528295607254,5.75029345877192,"Oregon","After"
2019-04-21,200,"Breaking the silence",0,0,0,1.82753403551362,"Oregon","After"
2019-04-21,200,"Lifeline",3,1.5,0.310410762155351,4.32082819177126,"Oregon","After"
2019-04-22,235,"Breaking the silence",0,0,0,1.55747979683157,"Oregon","After"
2019-04-22,235,"Lifeline",4,1.70212765957447,0.465670659292904,4.30053788169792,"Oregon","After"
2019-04-23,288,"Breaking the silence",0,0,0,1.27269280931018,"Oregon","After"
2019-04-23,288,"Lifeline",6,2.08333333333333,0.768292984680815,4.47915464211086,"Oregon","After"
2019-04-24,214,"Breaking the silence",3,1.4018691588785,0.29003743623391,4.04197483900649,"Oregon","After"
2019-04-24,214,"Lifeline",4,1.86915887850467,0.511573452207981,4.71638210086245,"Oregon","After"
2019-04-25,225,"Breaking the silence",0,0,0,1.62613529461632,"Oregon","After"
2019-04-25,225,"Lifeline",5,2.22222222222222,0.725395617639373,5.1094498534638,"Oregon","After"
2019-04-26,201,"Breaking the silence",1,0.497512437810945,0.012595131117046,2.74064298034103,"Oregon","After"
2019-04-26,201,"Lifeline",10,4.97512437810945,2.4112297896672,8.95891441732463,"Oregon","After"
2019-04-27,132,"Breaking the silence",0,0,0,2.75591777234575,"Oregon","After"
2019-04-27,132,"Lifeline",4,3.03030303030303,0.831705247714317,7.5769771224342,"Oregon","After"
2019-04-28,168,"Breaking the silence",1,0.595238095238095,0.0150689883140562,3.27168040628845,"Oregon","After"
2019-04-28,168,"Lifeline",3,1.78571428571429,0.369782077767487,5.12970696015332,"Oregon","After"
2019-04-29,187,"Breaking the silence",0,0,0,1.95333312869352,"Oregon","After"
