"date","tot_n","weekday","keywords","keywords_n","pr","bl","prlow","prhigh","state","period"
2018-11-12,260497,"Monday","Prevention",3,0.00115164474063041,0.00307072257940697,0.000237497461854894,0.00336555738403696,"Oregon","Baseline"
2018-11-13,271968,"Tuesday","Campaign",0,0,0,0,0.00135635605545044,"Oregon","Baseline"
2018-11-13,271968,"Tuesday","Prevention",3,0.00110307094952347,0.00413016349954924,0.000227480326370432,0.00322360723028858,"Oregon","Baseline"
2018-11-14,268606,"Wednesday","Campaign",0,0,0,0,0.00137333273410178,"Oregon","Baseline"
2018-11-14,268606,"Wednesday","Prevention",2,0.000744585005547158,0.00336388734341282,0.0000901728257019781,0.00268967089489077,"Oregon","Baseline"
2018-11-15,277516,"Thursday","Campaign",0,0,0,0,0.00132924045353083,"Oregon","Baseline"
2018-11-15,277516,"Thursday","Prevention",15,0.00540509376035976,0.00298992690005255,0.00302522049527164,0.00891472373004775,"Oregon","Baseline"
2018-11-16,252283,"Friday","Campaign",0,0,0,0,0.00146218829047796,"Oregon","Baseline"
2018-11-16,252283,"Friday","Prevention",3,0.00118914076652014,0.00344542217630394,0.000245230085505087,0.00347513421786529,"Oregon","Baseline"
2018-11-17,223674,"Saturday","Campaign",0,0,0,0,0.00164920779142262,"Oregon","Baseline"
2018-11-17,223674,"Saturday","Prevention",2,0.000894158462762771,0.00321724002920507,0.000108286921519138,0.0032299700856186,"Oregon","Baseline"
2018-11-18,216026,"Sunday","Campaign",0,0,0,0,0.00170759443700023,"Oregon","Baseline"
2018-11-18,216026,"Sunday","Prevention",8,0.00370325794117375,0.00391136913000111,0.00159881705225838,0.00729676334576723,"Oregon","Baseline"
2018-11-19,234351,"Monday","Campaign",0,0,0,0,0.00157407069790719,"Oregon","Baseline"
2018-11-19,234351,"Monday","Prevention",0,0,0.00307072257940697,0,0.00157407069790719,"Oregon","Baseline"
2018-11-20,257033,"Tuesday","Campaign",0,0,0,0,0.00143516707320032,"Oregon","Baseline"
2018-11-20,257033,"Tuesday","Prevention",16,0.00622488162998525,0.00413016349954924,0.00355809822530971,0.0101086214669896,"Oregon","Baseline"
2018-11-21,258315,"Wednesday","Campaign",0,0,0,0,0.00142804448624022,"Oregon","Baseline"
2018-11-21,258315,"Wednesday","Prevention",7,0.00270986973269071,0.00336388734341282,0.00108951489677356,0.00558328712803872,"Oregon","Baseline"
2018-11-22,229437,"Thursday","Campaign",0,0,0,0,0.0016077833128224,"Oregon","Baseline"
2018-11-22,229437,"Thursday","Prevention",9,0.00392264543207939,0.00298992690005255,0.0017936984605283,0.0074462717167355,"Oregon","Baseline"
2018-11-23,194176,"Friday","Campaign",0,0,0,0,0.00189974271505935,"Oregon","Baseline"
2018-11-23,194176,"Friday","Prevention",26,0.0133899143045485,0.00344542217630394,0.00874691712625717,0.0196187157480747,"Oregon","Baseline"
2018-11-24,203546,"Saturday","Campaign",0,0,0,0,0.00181229109262579,"Oregon","Baseline"
2018-11-24,203546,"Saturday","Prevention",3,0.00147386831477897,0.00321724002920507,0.000303948111071142,0.00430720764079759,"Oregon","Baseline"
2018-11-25,207218,"Sunday","Campaign",0,0,0,0,0.00178017673162065,"Oregon","Baseline"
2018-11-25,207218,"Sunday","Prevention",8,0.0038606684747464,0.00391136913000111,0.00166677688729432,0.00760691346610881,"Oregon","Baseline"
2018-11-26,256856,"Monday","Campaign",0,0,0,0,0.00143615604269238,"Oregon","Baseline"
2018-11-26,256856,"Monday","Prevention",13,0.00506120160712617,0.00307072257940697,0.00269490333724669,0.00865465337842656,"Oregon","Baseline"
2018-11-27,266103,"Tuesday","Campaign",0,0,0,0,0.00138625039383317,"Oregon","Baseline"
2018-11-27,266103,"Tuesday","Prevention",8,0.00300635468220952,0.00413016349954924,0.00129793921542733,0.00592363080692868,"Oregon","Baseline"
2018-11-28,264318,"Wednesday","Campaign",0,0,0,0,0.00139561199495758,"Oregon","Baseline"
2018-11-28,264318,"Wednesday","Prevention",5,0.00189166080251818,0.00336388734341282,0.000614219874791842,0.00441444959972379,"Oregon","Baseline"
2018-11-29,272030,"Thursday","Campaign",0,0,0,0,0.00135604692224727,"Oregon","Baseline"
2018-11-29,272030,"Thursday","Prevention",3,0.00110281954196228,0.00298992690005255,0.000227428479823934,0.00322287252628669,"Oregon","Baseline"
2018-11-30,294118,"Friday","Campaign",0,0,0,0,0.0012542096440628,"Oregon","Baseline"
2018-11-30,294118,"Friday","Prevention",6,0.00203999755200294,0.00344542217630394,0.000748646708971451,0.00444016255214129,"Oregon","Baseline"
2018-12-01,236906,"Saturday","Campaign",0,0,0,0,0.00155709468496638,"Oregon","Baseline"
2018-12-01,236906,"Saturday","Prevention",5,0.00211054173385225,0.00321724002920507,0.000685290593383422,0.00492523104623417,"Oregon","Baseline"
2018-12-02,219840,"Sunday","Campaign",0,0,0,0,0.00167796966197613,"Oregon","Baseline"
2018-12-02,219840,"Sunday","Prevention",5,0.00227438136826783,0.00391136913000111,0.000738489431088356,0.00530756691886311,"Oregon","Baseline"
2018-12-03,252116,"Monday","Campaign",0,0,0,0,0.0014631568274137,"Oregon","Baseline"
2018-12-03,252116,"Monday","Prevention",9,0.00356978533690841,0.00307072257940697,0.0016323457467446,0.00677645588385598,"Oregon","Baseline"
2018-12-04,267052,"Tuesday","Campaign",0,0,0,0,0.001381324227627,"Oregon","Baseline"
2018-12-04,267052,"Tuesday","Prevention",9,0.00337013016191603,0.00413016349954924,0.00154104931982409,0.00639745998422862,"Oregon","Baseline"
2018-12-05,268749,"Wednesday","Campaign",0,0,0,0,0.00137260199563143,"Oregon","Baseline"
2018-12-05,268749,"Wednesday","Prevention",5,0.00186047203896573,0.00336388734341282,0.00060409287785881,0.00434166725075182,"Oregon","Baseline"
2018-12-06,254091,"Thursday","Campaign",0,0,0,0,0.00145178407608569,"Oregon","Baseline"
2018-12-06,254091,"Thursday","Prevention",5,0.00196779893817569,0.00298992690005255,0.000638941946946572,0.00459212603707656,"Oregon","Baseline"
2018-12-07,277914,"Friday","Campaign",0,0,0,0,0.00132733686396919,"Oregon","Baseline"
2018-12-07,277914,"Friday","Prevention",5,0.00179911771267371,0.00344542217630394,0.000584171121855545,0.00419849021408107,"Oregon","Baseline"
2018-12-08,225795,"Saturday","Campaign",0,0,0,0,0.00163371612352916,"Oregon","Baseline"
2018-12-08,225795,"Saturday","Prevention",4,0.0017715184127195,0.00321724002920507,0.000482681185841456,0.00453572803802025,"Oregon","Baseline"
2018-12-09,214170,"Sunday","Campaign",0,0,0,0,0.00172239234511559,"Oregon","Baseline"
2018-12-09,214170,"Sunday","Prevention",5,0.00233459401410095,0.00391136913000111,0.000758040527442578,0.00544807882963612,"Oregon","Baseline"
2018-12-10,251901,"Monday","Campaign",0,0,0,0,0.00146440563712279,"Oregon","Baseline"
2018-12-10,251901,"Monday","Prevention",6,0.00238188812271488,0.00307072257940697,0.000874115816485763,0.00518429503205492,"Oregon","Baseline"
2018-12-11,262522,"Tuesday","Campaign",0,0,0,0,0.00140515977202984,"Oregon","Baseline"
2018-12-11,262522,"Tuesday","Prevention",12,0.00457104547428406,0.00413016349954924,0.00236194748980033,0.00798456025429412,"Oregon","Baseline"
2018-12-12,265882,"Wednesday","Campaign",0,0,0,0,0.00138740263133625,"Oregon","Baseline"
2018-12-12,265882,"Wednesday","Prevention",4,0.00150442677578776,0.00336388734341282,0.000409907134941664,0.00385188484558014,"Oregon","Baseline"
2018-12-13,249268,"Thursday","Campaign",0,0,0,0,0.00147987393434531,"Oregon","Baseline"
2018-12-13,249268,"Thursday","Prevention",12,0.00481409567212799,0.00298992690005255,0.00248753743080782,0.00840910515877141,"Oregon","Baseline"
2018-12-14,263188,"Friday","Campaign",0,0,0,0,0.00140160402537809,"Oregon","Baseline"
2018-12-14,263188,"Friday","Prevention",12,0.00455947839567154,0.00344542217630394,0.00235597050235594,0.00796435558465308,"Oregon","Baseline"
2018-12-15,233019,"Saturday","Campaign",0,0,0,0,0.00158306844304268,"Oregon","Baseline"
2018-12-15,233019,"Saturday","Prevention",53,0.022744926379394,0.00321724002920507,0.0170379603230076,0.029749881507066,"Oregon","Baseline"
2018-12-16,215308,"Sunday","Campaign",0,0,0,0,0.00171328880183012,"Oregon","Baseline"
2018-12-16,215308,"Sunday","Prevention",115,0.0534118565032419,0.00391136913000111,0.0440989171116604,0.0641094140013352,"Oregon","Baseline"
2018-12-17,232409,"Monday","Campaign",0,0,0,0,0.00158722346322921,"Oregon","Baseline"
2018-12-17,232409,"Monday","Prevention",34,0.0146293818225628,0.00307072257940697,0.0101314782624991,0.0204425004970369,"Oregon","Baseline"
2018-12-18,263550,"Tuesday","Campaign",0,0,0,0,0.00139967886086919,"Oregon","Baseline"
2018-12-18,263550,"Tuesday","Prevention",26,0.00986530070195409,0.00413016349954924,0.0064444399590357,0.0144546195556564,"Oregon","Baseline"
2018-12-19,259983,"Wednesday","Campaign",0,0,0,0,0.00141888249755545,"Oregon","Baseline"
2018-12-19,259983,"Wednesday","Prevention",26,0.0100006538889081,0.00336388734341282,0.0065328598623862,0.0146529341703469,"Oregon","Baseline"
2018-12-20,274700,"Thursday","Campaign",0,0,0,0,0.00134286664932382,"Oregon","Baseline"
2018-12-20,274700,"Thursday","Prevention",21,0.00764470331270477,0.00298992690005255,0.00473225214100092,0.0116855049620323,"Oregon","Baseline"
2018-12-21,291498,"Friday","Campaign",0,0,0,0,0.00126548247775393,"Oregon","Baseline"
2018-12-21,291498,"Friday","Prevention",5,0.00171527763483798,0.00344542217630394,0.000556948249426747,0.00400284002530583,"Oregon","Baseline"
2018-12-22,242209,"Saturday","Campaign",0,0,0,0,0.00152300342396956,"Oregon","Baseline"
2018-12-22,242209,"Saturday","Prevention",19,0.00784446490427688,0.00321724002920507,0.00472294427429626,0.0122498338104095,"Oregon","Baseline"
2018-12-23,220727,"Sunday","Campaign",0,0,0,0,0.00167122673223407,"Oregon","Baseline"
2018-12-23,220727,"Sunday","Prevention",7,0.00317133835008857,0.00391136913000111,0.00127505169775193,0.00653405920326554,"Oregon","Baseline"
2018-12-24,231670,"Monday","Campaign",0,0,0,0,0.00159228647872906,"Oregon","Baseline"
2018-12-24,231670,"Monday","Prevention",22,0.00949626624077351,0.00307072257940697,0.00595135214034059,0.014377110312741,"Oregon","Baseline"
2018-12-25,203932,"Tuesday","Campaign",0,0,0,0,0.00180886084119481,"Oregon","Baseline"
2018-12-25,203932,"Tuesday","Prevention",102,0.0500166722240747,0.00413016349954924,0.0407844020457892,0.0607135788011845,"Oregon","Baseline"
2018-12-26,201700,"Wednesday","Campaign",0,0,0,0,0.00182887740281097,"Oregon","Baseline"
2018-12-26,201700,"Wednesday","Prevention",88,0.0436291522062469,0.00336388734341282,0.0349932804920842,0.0537496148480909,"Oregon","Baseline"
2018-12-27,225338,"Thursday","Campaign",0,0,0,0,0.00163702937809484,"Oregon","Baseline"
2018-12-27,225338,"Thursday","Prevention",53,0.0235202229539625,0.00298992690005255,0.0176187418388896,0.0307639162527701,"Oregon","Baseline"
2018-12-28,242038,"Friday","Campaign",0,0,0,0,0.00152407941865172,"Oregon","Baseline"
2018-12-28,242038,"Friday","Prevention",8,0.0033052661152381,0.00344542217630394,0.00142698976137215,0.00651258745514704,"Oregon","Baseline"
2018-12-29,230372,"Saturday","Campaign",0,0,0,0,0.00160125793056348,"Oregon","Baseline"
2018-12-29,230372,"Saturday","Prevention",5,0.0021704026531002,0.00321724002920507,0.000704727468669228,0.00506492247528265,"Oregon","Baseline"
2018-12-30,237890,"Sunday","Campaign",0,0,0,0,0.00155065402209475,"Oregon","Baseline"
2018-12-30,237890,"Sunday","Prevention",20,0.00840724704695447,0.00391136913000111,0.00513543813069733,0.0129840140439177,"Oregon","Baseline"
2018-12-31,245524,"Monday","Campaign",0,0,0,0,0.00150244038971226,"Oregon","Baseline"
2018-12-31,245524,"Monday","Prevention",24,0.0097750118114726,0.00307072257940697,0.00626313173900669,0.0145440958942693,"Oregon","Baseline"
2019-01-01,234414,"Tuesday","Campaign",0,0,0,0,0.00157364766142601,"Oregon","2019 before campaign"
2019-01-01,234414,"Tuesday","Prevention",14,0.00597233953603454,0.00413016349954924,0.00326517083300678,0.0100203680942878,"Oregon","2019 before campaign"
2019-01-02,238488,"Wednesday","Campaign",0,0,0,0,0.00154676584351275,"Oregon","2019 before campaign"
2019-01-02,238488,"Wednesday","Prevention",8,0.00335446647210761,0.00336388734341282,0.00144823129686393,0.00660952863948173,"Oregon","2019 before campaign"
2019-01-03,256487,"Thursday","Campaign",0,0,0,0,0.00143822218159558,"Oregon","2019 before campaign"
2019-01-03,256487,"Thursday","Prevention",5,0.00194941653962969,0.00298992690005255,0.000632973176609809,0.00454922877150083,"Oregon","2019 before campaign"
2019-01-04,274027,"Friday","Campaign",0,0,0,0,0.00134616465708215,"Oregon","2019 before campaign"
2019-01-04,274027,"Friday","Prevention",6,0.00218956526181727,0.00344542217630394,0.000803535963765693,0.00476570038874713,"Oregon","2019 before campaign"
2019-01-05,252813,"Saturday","Campaign",0,0,0,0,0.00145912296496021,"Oregon","2019 before campaign"
2019-01-05,252813,"Saturday","Prevention",4,0.00158219711802795,0.00321724002920507,0.000431097091884132,0.00405100301446687,"Oregon","2019 before campaign"
2019-01-06,249363,"Sunday","Campaign",0,0,0,0,0.00147931014988694,"Oregon","2019 before campaign"
2019-01-06,249363,"Sunday","Prevention",7,0.00280715262488822,0.00391136913000111,0.00112862815598551,0.00578372120396446,"Oregon","2019 before campaign"
2019-01-07,259912,"Monday","Campaign",0,0,0,0,0.00141927009005765,"Oregon","2019 before campaign"
2019-01-07,259912,"Monday","Prevention",10,0.00384745606205177,0.00307072257940697,0.00184501965448665,0.00707549447820924,"Oregon","2019 before campaign"
2019-01-08,276636,"Tuesday","Campaign",0,0,0,0,0.00133346883956906,"Oregon","2019 before campaign"
2019-01-08,276636,"Tuesday","Prevention",11,0.00397634436588152,0.00413016349954924,0.0019849929574076,0.0071146668039575,"Oregon","2019 before campaign"
2019-01-09,290090,"Wednesday","Campaign",0,0,0,0,0.00127162466810771,"Oregon","2019 before campaign"
2019-01-09,290090,"Wednesday","Prevention",3,0.00103416181185149,0.00336388734341282,0.000213269535617902,0.00302222962499109,"Oregon","2019 before campaign"
2019-01-10,280856,"Thursday","Campaign",0,0,0,0,0.00131343294377969,"Oregon","2019 before campaign"
2019-01-10,280856,"Thursday","Prevention",2,0.000712108696271399,0.00298992690005255,0.0000862397831283298,0.00257235753147089,"Oregon","2019 before campaign"
2019-01-11,273465,"Friday","Campaign",0,0,0,0,0.00134893115164132,"Oregon","2019 before campaign"
2019-01-11,273465,"Friday","Prevention",6,0.00219406505402885,0.00344542217630394,0.000805187325080654,0.00477549428942159,"Oregon","2019 before campaign"
2019-01-12,251195,"Saturday","Campaign",0,0,0,0,0.00146852141485908,"Oregon","2019 before campaign"
2019-01-12,251195,"Saturday","Prevention",4,0.00159238838352674,0.00321724002920507,0.000433873889777051,0.00407709605551125,"Oregon","2019 before campaign"
2019-01-13,239490,"Sunday","Campaign",0,0,0,0,0.00154029439402033,"Oregon","2019 before campaign"
2019-01-13,239490,"Sunday","Prevention",16,0.00668086350160758,0.00391136913000111,0.00381873741758372,0.0108490776457377,"Oregon","2019 before campaign"
2019-01-14,251645,"Monday","Campaign",0,0,0,0,0.0014658953750288,"Oregon","2019 before campaign"
2019-01-14,251645,"Monday","Prevention",9,0.00357646684813924,0.00307072257940697,0.00163540100626125,0.00678913906631296,"Oregon","2019 before campaign"
2019-01-15,272048,"Tuesday","Campaign",0,0,0,0,0.0013559572002897,"Oregon","2019 before campaign"
2019-01-15,272048,"Tuesday","Prevention",8,0.00294065753102394,0.00413016349954924,0.00126957547473612,0.00579418496399198,"Oregon","2019 before campaign"
2019-01-16,270511,"Wednesday","Campaign",1,0.00036967073427698,0,0.00000935925222985798,0.00205965609927254,"Oregon","2019 before campaign"
2019-01-16,270511,"Wednesday","Prevention",3,0.00110901220283094,0.00336388734341282,0.000228705561875645,0.00324096972448219,"Oregon","2019 before campaign"
2019-01-17,285130,"Thursday","Campaign",0,0,0,0,0.00129374516596383,"Oregon","2019 before campaign"
2019-01-17,285130,"Thursday","Prevention",10,0.00350717216708168,0.00298992690005255,0.00168183777706289,0.00644971958800835,"Oregon","2019 before campaign"
2019-01-18,292672,"Friday","Campaign",0,0,0,0,0.00126040625909938,"Oregon","2019 before campaign"
2019-01-18,292672,"Friday","Prevention",14,0.00478351191777826,0.00344542217630394,0.00261521436370836,0.00802579006772384,"Oregon","2019 before campaign"
2019-01-19,262296,"Saturday","Campaign",0,0,0,0,0.00140637048006729,"Oregon","2019 before campaign"
2019-01-19,262296,"Saturday","Prevention",7,0.00266874065940769,0.00321724002920507,0.00107297867379068,0.00549854793432581,"Oregon","2019 before campaign"
2019-01-20,263802,"Sunday","Campaign",0,0,0,0,0.00139834181032818,"Oregon","2019 before campaign"
2019-01-20,263802,"Sunday","Prevention",25,0.00947680457312682,0.00391136913000111,0.00613297916333866,0.0139893173529027,"Oregon","2019 before campaign"
2019-01-21,287833,"Monday","Campaign",0,0,0,0,0.00128159586141972,"Oregon","2019 before campaign"
2019-01-21,287833,"Monday","Prevention",7,0.00243196575792213,0.00307072257940697,0.000977781778280492,0.00501071433621049,"Oregon","2019 before campaign"
2019-01-22,279086,"Tuesday","Campaign",0,0,0,0,0.00132176285264796,"Oregon","2019 before campaign"
2019-01-22,279086,"Tuesday","Prevention",6,0.00214987494894047,0.00413016349954924,0.000788970171073963,0.00467931349245689,"Oregon","2019 before campaign"
2019-01-23,294274,"Wednesday","Campaign",0,0,0,0,0.00125354476888475,"Oregon","2019 before campaign"
2019-01-23,294274,"Wednesday","Prevention",6,0.00203891611219476,0.00336388734341282,0.000748249835846916,0.004437808769443,"Oregon","2019 before campaign"
2019-01-24,287669,"Thursday","Campaign",0,0,0,0,0.00128232649410402,"Oregon","2019 before campaign"
2019-01-24,287669,"Thursday","Prevention",2,0.000695243491651864,0.00298992690005255,0.000084197323161028,0.0025114357334608,"Oregon","2019 before campaign"
2019-01-25,306693,"Friday","Campaign",0,0,0,0,0.00120278495740883,"Oregon","2019 before campaign"
2019-01-25,306693,"Friday","Prevention",3,0.000978176873942346,0.00344542217630394,0.000201724042000678,0.00285862104354025,"Oregon","2019 before campaign"
2019-01-26,256290,"Saturday","Campaign",0,0,0,0,0.0014393276782234,"Oregon","2019 before campaign"
2019-01-26,256290,"Saturday","Prevention",23,0.00897420890397596,0.00321724002920507,0.00568896098195252,0.0134654172425144,"Oregon","2019 before campaign"
2019-01-27,236824,"Sunday","Campaign",0,0,0,0,0.00155763382276388,"Oregon","2019 before campaign"
2019-01-27,236824,"Sunday","Prevention",6,0.0025335270073979,0.00391136913000111,0.00092976525244812,0.00551433950053752,"Oregon","2019 before campaign"
2019-01-28,255520,"Monday","Campaign",0,0,0,0,0.00144366500724755,"Oregon","2019 before campaign"
2019-01-28,255520,"Monday","Prevention",8,0.00313087038196619,0.00307072257940697,0.00135169698795002,0.00616896906813424,"Oregon","2019 before campaign"
2019-01-29,267862,"Tuesday","Campaign",0,0,0,0,0.00137714720766866,"Oregon","2019 before campaign"
2019-01-29,267862,"Tuesday","Prevention",11,0.00410659220046143,0.00413016349954924,0.00205001328426878,0.00734770872430764,"Oregon","2019 before campaign"
2019-01-30,280213,"Wednesday","Campaign",0,0,0,0,0.00131644683615401,"Oregon","2019 before campaign"
2019-01-30,280213,"Wednesday","Prevention",81,0.0289065817788611,0.00336388734341282,0.0229566405764684,0.0359269803566339,"Oregon","2019 before campaign"
2019-01-31,276885,"Thursday","Campaign",0,0,0,0,0.00133226967193899,"Oregon","2019 before campaign"
2019-01-31,276885,"Thursday","Prevention",92,0.0332267909059718,0.00298992690005255,0.0267862974428604,0.0407481765782145,"Oregon","2019 before campaign"
2019-02-01,272021,"Friday","Campaign",0,0,0,0,0.0013560917876788,"Oregon","2019 before campaign"
2019-02-01,272021,"Friday","Prevention",24,0.00882284823598178,0.00344542217630394,0.00565304455070715,0.0131274162493418,"Oregon","2019 before campaign"
2019-02-02,245487,"Saturday","Campaign",0,0,0,0,0.00150266683704653,"Oregon","2019 before campaign"
2019-02-02,245487,"Saturday","Prevention",25,0.0101838386554074,0.00321724002920507,0.00659054841485579,0.0150329902745066,"Oregon","2019 before campaign"
2019-02-03,239317,"Sunday","Campaign",0,0,0,0,0.00154140784971488,"Oregon","2019 before campaign"
2019-02-03,239317,"Sunday","Prevention",10,0.00417855814672589,0.00391136913000111,0.00200379865301683,0.00768438249832159,"Oregon","2019 before campaign"
2019-02-04,286344,"Monday","Campaign",0,0,0,0,0.00128826016709992,"Oregon","2019 before campaign"
2019-02-04,286344,"Monday","Prevention",7,0.00244461207498673,0.00307072257940697,0.000982866310055798,0.00503676990903088,"Oregon","2019 before campaign"
2019-02-05,278693,"Tuesday","Campaign",0,0,0,0,0.00132362672925507,"Oregon","2019 before campaign"
2019-02-05,278693,"Tuesday","Prevention",2,0.000717635534441123,0.00413016349954924,0.0000869091106841433,0.00259232199841492,"Oregon","2019 before campaign"
2019-02-06,315533,"Wednesday","Campaign",0,0,0,0,0.0011690878262976,"Oregon","2019 before campaign"
2019-02-06,315533,"Wednesday","Prevention",6,0.00190154437095328,0.00336388734341282,0.00069783636469847,0.00413881525293748,"Oregon","2019 before campaign"
2019-02-07,274762,"Thursday","Campaign",0,0,0,0,0.00134256363371991,"Oregon","2019 before campaign"
2019-02-07,274762,"Thursday","Prevention",3,0.00109185404095181,0.00298992690005255,0.000225167118468559,0.00319082735506909,"Oregon","2019 before campaign"
2019-02-08,280088,"Friday","Campaign",0,0,0,0,0.00131703434711801,"Oregon","2019 before campaign"
2019-02-08,280088,"Friday","Prevention",7,0.00249921453257548,0.00344542217630394,0.00100481957689906,0.00514926889156794,"Oregon","2019 before campaign"
2019-02-09,257769,"Saturday","Campaign",0,0,0,0,0.00143106931354819,"Oregon","2019 before campaign"
2019-02-09,257769,"Saturday","Prevention",6,0.00232766546791895,0.00321724002920507,0.000854216839296512,0.00506627840991583,"Oregon","2019 before campaign"
2019-02-10,246179,"Sunday","Campaign",0,0,0,0,0.00149844292818163,"Oregon","2019 before campaign"
2019-02-10,246179,"Sunday","Prevention",6,0.00243725094341922,0.00391136913000111,0.000894433224255336,0.00530479316893103,"Oregon","2019 before campaign"
2019-02-11,268261,"Monday","Campaign",0,0,0,0,0.00137509891157686,"Oregon","2019 before campaign"
2019-02-11,268261,"Monday","Prevention",8,0.00298217034902576,0.00307072257940697,0.00128749799832812,0.0058759794140179,"Oregon","2019 before campaign"
2019-02-12,277927,"Tuesday","Campaign",0,0,0,0,0.00132727477836859,"Oregon","2019 before campaign"
2019-02-12,277927,"Tuesday","Prevention",10,0.00359806711834403,0.00413016349954924,0.00172542609034438,0.00661687365700098,"Oregon","2019 before campaign"
2019-02-13,287962,"Wednesday","Campaign",0,0,0,0,0.00128102174119835,"Oregon","2019 before campaign"
2019-02-13,287962,"Wednesday","Prevention",14,0.00486175259235594,0.00336388734341282,0.00265799005632114,0.0081570603337509,"Oregon","2019 before campaign"
2019-02-14,296077,"Thursday","Campaign",0,0,0,0,0.00124591118998952,"Oregon","2019 before campaign"
2019-02-14,296077,"Thursday","Prevention",3,0.00101324993160563,0.00298992690005255,0.000208956982841835,0.00296111743952063,"Oregon","2019 before campaign"
2019-02-15,282394,"Friday","Campaign",0,0,0,0,0.00130627965201832,"Oregon","2019 before campaign"
2019-02-15,282394,"Friday","Prevention",4,0.00141646068967471,0.00344542217630394,0.000385939169959077,0.00362666186036913,"Oregon","2019 before campaign"
2019-02-16,241706,"Saturday","Campaign",0,0,0,0,0.00152617283174779,"Oregon","2019 before campaign"
2019-02-16,241706,"Saturday","Prevention",5,0.00206862883006628,0.00321724002920507,0.000671681452445611,0.00482742303605783,"Oregon","2019 before campaign"
2019-02-17,235491,"Sunday","Campaign",0,0,0,0,0.00156645076108996,"Oregon","2019 before campaign"
2019-02-17,235491,"Sunday","Prevention",2,0.000849289357130421,0.00391136913000111,0.000102853046719389,0.00306789113954,"Oregon","2019 before campaign"
2019-02-18,253047,"Monday","Campaign",0,0,0,0,0.00145777368089395,"Oregon","2019 before campaign"
2019-02-18,253047,"Monday","Prevention",10,0.00395183503459832,0.00307072257940697,0.00189507424971866,0.00726744484436143,"Oregon","2019 before campaign"
2019-02-19,271554,"Tuesday","Campaign",0,0,0,0,0.00135842388576394,"Oregon","2019 before campaign"
2019-02-19,271554,"Tuesday","Prevention",34,0.0125205299866693,0.00413016349954924,0.00867098193116088,0.0174957504117088,"Oregon","2019 before campaign"
2019-02-20,269777,"Wednesday","Campaign",0,0,0,0,0.0013673716564831,"Oregon","2019 before campaign"
2019-02-20,269777,"Wednesday","Prevention",52,0.0192751791294291,0.00336388734341282,0.0143959502822525,0.0252760744581309,"Oregon","2019 before campaign"
2019-02-21,275599,"Thursday","Campaign",0,0,0,0,0.00133848626681752,"Oregon","2019 before campaign"
2019-02-21,275599,"Thursday","Prevention",67,0.0243106832753384,0.00298992690005255,0.0188409267863768,0.0308726952434875,"Oregon","2019 before campaign"
2019-02-22,275880,"Friday","Campaign",0,0,0,0,0.00133712294897495,"Oregon","2019 before campaign"
2019-02-22,275880,"Friday","Prevention",66,0.0239234449760766,0.00344542217630394,0.0185028586270687,0.0304354965574011,"Oregon","2019 before campaign"
2019-02-23,250597,"Saturday","Campaign",0,0,0,0,0.00147202572393926,"Oregon","2019 before campaign"
2019-02-23,250597,"Saturday","Prevention",83,0.033120907273431,0.00321724002920507,0.0263814542823544,0.0410567182061264,"Oregon","2019 before campaign"
2019-02-24,235450,"Sunday","Campaign",0,0,0,0,0.00156672353228594,"Oregon","2019 before campaign"
2019-02-24,235450,"Sunday","Prevention",69,0.0293055850499044,0.00391136913000111,0.0228021875568864,0.0370866502220055,"Oregon","2019 before campaign"
2019-02-25,267700,"Monday","Campaign",1,0.000373552484124019,0,0.00000945752961788206,0.00208128345772757,"Oregon","2019 before campaign"
2019-02-25,267700,"Monday","Prevention",29,0.0108330220395966,0.00307072257940697,0.00725516112342134,0.0155576591236786,"Oregon","2019 before campaign"
2019-02-26,267812,"Tuesday","Campaign",0,0,0,0,0.00137740431670844,"Oregon","2019 before campaign"
2019-02-26,267812,"Tuesday","Prevention",59,0.0220303795199618,0.00413016349954924,0.0167709553884521,0.0284166769121994,"Oregon","2019 before campaign"
2019-02-27,324019,"Wednesday","Campaign",0,0,0,0,0.00113846979827876,"Oregon","2019 before campaign"
2019-02-27,324019,"Wednesday","Prevention",49,0.0151225699727485,0.00336388734341282,0.0111879633716393,0.0199923526294851,"Oregon","2019 before campaign"
2019-02-28,292463,"Thursday","Campaign",0,0,0,0,0.00126130696533178,"Oregon","2019 before campaign"
2019-02-28,292463,"Thursday","Prevention",12,0.00410308312504488,0.00298992690005255,0.00212014032079239,0.00716715068173946,"Oregon","2019 before campaign"
2019-03-01,277778,"Friday","Campaign",0,0,0,0,0.00132798672326283,"Oregon","2019 before campaign"
2019-03-01,277778,"Friday","Prevention",6,0.00215999827200138,0.00344542217630394,0.000792685289555094,0.00470134714621534,"Oregon","2019 before campaign"
2019-03-02,246704,"Saturday","Campaign",0,0,0,0,0.00149525418111707,"Oregon","2019 before campaign"
2019-03-02,246704,"Saturday","Prevention",4,0.00162137622413905,0.00321724002920507,0.000441772161318705,0.00415131457957634,"Oregon","2019 before campaign"
2019-03-03,234558,"Sunday","Campaign",0,0,0,0,0.00157268157422649,"Oregon","2019 before campaign"
2019-03-03,234558,"Sunday","Prevention",25,0.0106583446311786,0.00391136913000111,0.00689763367557537,0.0157334199386082,"Oregon","2019 before campaign"
2019-03-04,252483,"Monday","Campaign",0,0,0,0,0.00146103005201523,"Oregon","2019 before campaign"
